,Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
1899,1054725,M,37.9890410958904,WHITE
1902,1054726,M,63.9041095890411,HISPANIC
1905,1054727,F,48.9424657534247,BLACK
1908,1054728,F,41.0328767123288,BLACK
1911,1054732,M,27.3342465753425,BLACK
1914,1054736,M,38.6876712328767,BLACK
1917,1054737,M,47.5479452054795,WHITE
1920,1054738,F,57.158904109589,BLACK
1923,1054740,M,43.9260273972603,WHITE
1926,1054742,F,43.8821917808219,BLACK
1929,1054743,M,68.7643835616438,BLACK
1932,1054744,M,52.1890410958904,BLACK
1935,1054746,M,31.7397260273973,UNKNOWN
1938,1054750,M,50.1753424657534,WHITE
1941,1054751,F,56.586301369863,BLACK
1944,1054753,M,39.4191780821918,WHITE HISPANIC
1947,1054754,M,27.4082191780822,BLACK
1950,1054756,M,57.7561643835617,BLACK
1953,1054758,F,47.6164383561644,BLACK
1956,1054761,F,49.4794520547945,HISPANIC
1959,1054762,F,45.5945205479452,BLACK
1962,1054764,M,28.8109589041096,BLACK
1965,1054765,F,,WHITE HISPANIC
1968,1054766,F,58.4219178082192,BLACK
1971,1054769,F,47.3123287671233,BLACK
1974,1054770,M,57.6520547945206,BLACK
1977,1054772,F,,BLACK
1980,1054773,M,38.7753424657534,BLACK
1983,1054775,M,29.2054794520548,BLACK
1986,1054776,M,57.9780821917808,BLACK
1989,1054777,F,47.9780821917808,BLACK
1992,1054778,F,61.6082191780822,BLACK
1995,1054782,M,44.0602739726027,BLACK
1998,1054785,M,25.586301369863,BLACK
2001,1054788,M,,BLACK
2004,1054789,M,23.1013698630137,BLACK
2005,1054789,M,,BLACK
2008,1054790,F,26.3123287671233,BLACK
2011,1054791,F,,WHITE HISPANIC
2014,1054794,F,57.8767123287671,BLACK
2017,1054795,M,40.7315068493151,WHITE HISPANIC
2020,1054796,M,55.0438356164384,HISPANIC
2023,1054798,F,54.0849315068493,BLACK
2026,1054800,F,44.3260273972603,BLACK
2029,1054801,M,,UNKNOWN
2032,1054805,F,,BLACK
2035,1054806,M,39.1479452054795,WHITE
2038,1054809,F,53.0465753424658,WHITE
2041,1054811,F,,BLACK
2044,1054813,F,,UNKNOWN
2047,1054814,F,30.1452054794521,BLACK
2050,1054815,F,30.1452054794521,BLACK
2053,1054816,F,46.6054794520548,WHITE HISPANIC
2056,1054819,F,54.6246575342466,BLACK
2059,1054821,F,,WHITE HISPANIC
2062,1054823,F,34.0246575342466,BLACK
2065,1054825,M,23.4054794520548,BLACK
2068,1054826,M,,BLACK
2071,1054830,M,57.6520547945206,BLACK
2074,1054831,M,37.5369863013699,BLACK
2077,1054832,F,,BLACK
2080,1054833,M,33.4876712328767,BLACK
2083,1054835,F,32.4986301369863,WHITE HISPANIC
2086,1054836,M,33.9369863013699,BLACK
2089,1054837,F,41.8082191780822,BLACK
2092,1054838,F,45.1616438356164,BLACK
2095,1054839,F,,BLACK
2098,1054840,F,41.6219178082192,BLACK
2101,1054842,M,68.8328767123288,BLACK
2104,1054846,F,39.4301369863014,BLACK
2107,1054848,M,61.3643835616438,WHITE
2110,1054849,M,34.3671232876712,BLACK
2113,1054850,F,71.5616438356164,BLACK
2116,1054851,M,53.4,WHITE
2119,1054853,M,,WHITE HISPANIC
2122,1054854,M,54.8383561643836,WHITE
2125,1054855,M,55.641095890411,BLACK
2128,1054856,M,60.427397260274,WHITE
2131,1054857,M,29.8520547945205,WHITE HISPANIC
2134,1054861,M,48.586301369863,BLACK
2137,1054862,M,66.9808219178082,BLACK
2140,1054864,M,35.5835616438356,BLACK
2143,1054865,F,40.0904109589041,BLACK
2146,1054867,F,,UNKNOWN
2149,1054871,F,22.7123287671233,BLACK
2152,1054872,F,54.9123287671233,BLACK
2153,1054872,F,40.3369863013699,BLACK
2156,1054874,F,34.6109589041096,BLACK
2159,1054879,F,57.2958904109589,WHITE
2162,1054881,M,,WHITE
2165,1054883,F,54.1753424657534,BLACK
2168,1054889,F,39.6657534246575,UNKNOWN
2171,1054890,F,59.3287671232877,BLACK
2174,1054891,M,31.772602739726,BLACK
2177,1054892,F,51.5917808219178,WHITE HISPANIC
2180,1054895,M,,BLACK
2183,1054898,F,33.9150684931507,BLACK
2186,1054899,F,86.0602739726027,BLACK
2189,1054901,M,22.1917808219178,BLACK
2192,1054902,M,32.0821917808219,BLACK
2195,1054904,M,36.558904109589,BLACK
2198,1054907,M,27.5287671232877,WHITE
2201,1054909,M,26.1561643835616,BLACK
2204,1054913,M,49.7506849315069,BLACK
2207,1054914,F,47.9315068493151,BLACK
2210,1054915,F,,UNKNOWN
2213,1054918,F,41.6849315068493,BLACK
2216,1054922,F,59.0054794520548,BLACK
2219,1054925,F,37.7972602739726,BLACK
2222,1054926,M,33.4,BLACK
2225,1054928,M,,UNKNOWN
2228,1054929,F,53.1945205479452,BLACK
2231,1054931,M,,BLACK
2234,1054933,F,,BLACK
2237,1054935,F,27.8986301369863,WHITE HISPANIC
2240,1054938,M,,BLACK
2243,1054939,F,50.586301369863,HISPANIC
2246,1054940,F,44.241095890411,WHITE
2249,1054941,M,35.5287671232877,BLACK
2252,1054942,M,23.6575342465753,WHITE HISPANIC
2255,1054943,M,49.6904109589041,WHITE
2258,1054945,F,42.3315068493151,BLACK
2261,1054946,F,63.9342465753425,BLACK
2262,1054946,F,28.0356164383562,BLACK
2265,1054947,M,,WHITE
2268,1054949,F,,UNKNOWN
2271,1054952,M,34.558904109589,BLACK
2274,1054955,M,35.8794520547945,BLACK
2277,1054957,M,40.958904109589,BLACK
2280,1054960,M,27.9616438356164,BLACK
2283,1054963,M,35.1342465753425,BLACK
2286,1054965,F,50.9780821917808,BLACK
2289,1054966,M,62.6164383561644,BLACK
2292,1054967,M,54.8383561643836,WHITE
2293,1054967,M,51.7452054794521,HISPANIC
2296,1054968,M,46.9890410958904,WHITE
2299,1054969,F,61.0904109589041,BLACK
2302,1054972,M,,ASIAN/PACIFIC ISLANDER
2305,1054974,F,35.0109589041096,WHITE HISPANIC
2308,1054975,M,25.4931506849315,BLACK
2311,1054977,F,30.0191780821918,BLACK
2314,1054979,M,66.6219178082192,WHITE
2317,1054980,F,22.427397260274,BLACK
2320,1054981,M,25.827397260274,BLACK
2323,1054982,F,36.4356164383562,BLACK
2326,1054983,F,,WHITE
2329,1054984,F,,UNKNOWN
2332,1054985,M,26.3452054794521,WHITE HISPANIC
2335,1054986,M,34.0630136986301,BLACK
2338,1054987,F,,BLACK
2341,1054989,F,,WHITE
2344,1054990,M,,WHITE HISPANIC
2345,1054990,M,47.5890410958904,WHITE
2348,1054991,M,45.2575342465753,WHITE
2351,1054996,M,30.0191780821918,WHITE HISPANIC
2354,1054997,M,49.813698630137,BLACK
2357,1054999,F,,BLACK
2358,1054999,M,34.7972602739726,BLACK
2361,1055000,M,32.0547945205479,WHITE HISPANIC
2364,1055001,F,77.0356164383562,BLACK
2367,1055003,M,,BLACK
2370,1055005,F,46.4876712328767,WHITE
2373,1055007,M,49.241095890411,WHITE
2376,1055009,F,52.5013698630137,BLACK
2379,1055010,F,54.2109589041096,HISPANIC
2380,1055010,F,63.5835616438356,BLACK
2383,1055011,M,28.5095890410959,BLACK
2386,1055014,F,56.5041095890411,BLACK
2389,1055016,F,30.2602739726027,WHITE
2392,1055017,F,43.5753424657534,BLACK
2395,1055020,M,45.6767123287671,BLACK
2398,1055022,M,54.2575342465753,WHITE
2401,1055023,M,35.9890410958904,BLACK
2404,1055024,F,53.2356164383562,WHITE
2407,1055026,M,50.0958904109589,WHITE
2410,1055028,M,59.8767123287671,BLACK
2413,1055029,F,26.2164383561644,BLACK
2416,1055032,M,53.5972602739726,WHITE
2419,1055033,F,42.4027397260274,BLACK
2422,1055035,M,28.4328767123288,BLACK
2425,1055040,F,,BLACK
2428,1055042,F,37.7150684931507,BLACK
2431,1055044,F,26.9041095890411,BLACK
2434,1055047,M,32.5945205479452,WHITE HISPANIC
2437,1055048,M,,BLACK
2440,1055049,F,,BLACK
2443,1055050,F,25.9534246575342,BLACK
2446,1055051,M,74.3534246575342,WHITE HISPANIC
2449,1055052,M,29.813698630137,BLACK
2452,1055053,F,,BLACK
2455,1055055,F,45.3945205479452,BLACK
2458,1055056,F,36.6986301369863,BLACK
2461,1055059,M,55.4794520547945,WHITE
2464,1055060,F,64.0657534246575,BLACK
2467,1055061,F,29.3561643835616,BLACK
2470,1055065,M,29.3561643835616,BLACK
2473,1055066,M,25.0164383561644,WHITE
2476,1055067,F,58.227397260274,WHITE HISPANIC
2479,1055069,M,30.9561643835616,BLACK
2482,1055071,F,31.5315068493151,WHITE
2485,1055073,F,37.1534246575342,BLACK
2488,1055074,M,55.758904109589,WHITE
2491,1055075,M,,UNKNOWN
2494,1055077,F,38.0739726027397,BLACK
2497,1055078,M,59.5095890410959,BLACK
2500,1055079,F,,BLACK
2503,1055082,F,24.5479452054794,BLACK
2506,1055087,M,38.7616438356164,WHITE
2509,1055091,F,50.2520547945205,WHITE
2512,1055093,F,26.6986301369863,BLACK
2515,1055094,F,40.413698630137,BLACK
2518,1055095,M,39.6246575342466,WHITE
2521,1055096,M,26.841095890411,BLACK
2524,1055097,F,50.813698630137,BLACK
2527,1055099,F,52.2,BLACK
2530,1055105,M,32.7232876712329,BLACK
2533,1055106,F,,BLACK
2536,1055107,M,54.2191780821918,ASIAN/PACIFIC ISLANDER
2539,1055108,F,48.3205479452055,BLACK
2542,1055109,M,31.1397260273973,BLACK
2545,1055113,F,75.3479452054795,BLACK
2548,1055117,F,52.0219178082192,WHITE
2551,1055119,F,51.6493150684932,HISPANIC
2554,1055124,M,40.3424657534247,BLACK
2557,1055128,F,33.5945205479452,BLACK
2560,1055129,M,64.1369863013699,WHITE
2563,1055130,F,28.8547945205479,BLACK
2566,1055134,F,42.4958904109589,BLACK
2569,1055137,F,37.1260273972603,BLACK
2572,1055140,M,36.3068493150685,BLACK
2575,1055146,M,74.5945205479452,BLACK
2578,1055147,F,26.2164383561644,BLACK
2581,1055148,F,32.7068493150685,WHITE
2584,1055149,M,29.4520547945205,BLACK
2587,1055150,F,60.758904109589,BLACK
2590,1055151,M,25.9506849315068,BLACK
2593,1055152,M,52.6109589041096,BLACK
2596,1055158,F,38.9123287671233,BLACK
2599,1055159,M,39.2849315068493,WHITE
2602,1055160,M,37.841095890411,AMER IND/ALASKAN NATIVE
2605,1055161,M,,UNKNOWN
2608,1055162,F,68.4575342465753,BLACK
2611,1055163,F,24.5835616438356,WHITE HISPANIC
2614,1055164,F,,BLACK
2617,1055166,M,26.8465753424658,BLACK
2620,1055170,M,,WHITE
2623,1055171,F,38.5917808219178,BLACK
2626,1055172,M,39.1232876712329,BLACK
2629,1055173,F,34.1397260273973,WHITE
2632,1055176,F,,WHITE
2635,1055180,F,58.7013698630137,BLACK
2638,1055181,M,37.2958904109589,BLACK
2639,1055181,F,30.5068493150685,BLACK
2642,1055182,F,60.9972602739726,BLACK
2645,1055183,M,,WHITE
2648,1055184,F,37.0684931506849,BLACK
2651,1055186,M,27.786301369863,BLACK
2654,1055187,F,39.7095890410959,BLACK
2657,1055188,M,50.0630136986301,HISPANIC
2660,1055189,M,48.8767123287671,WHITE
2663,1055190,F,,UNKNOWN
2666,1055191,M,37.3315068493151,WHITE HISPANIC
2669,1055196,M,43.2794520547945,BLACK
2672,1055197,M,28.4301369863014,BLACK
2675,1055198,M,,WHITE
2678,1055199,F,54.4794520547945,WHITE
2681,1055200,F,,BLACK
2684,1055201,M,48.0794520547945,WHITE
2687,1055205,F,29.8438356164384,BLACK
2688,1055205,M,27.5095890410959,BLACK
2691,1055206,F,39.7123287671233,BLACK
2694,1055208,F,30.786301369863,BLACK
2697,1055209,M,58.641095890411,BLACK
2700,1055210,M,48.6328767123288,WHITE
2703,1055211,M,27.2,WHITE HISPANIC
2706,1055212,M,66.1397260273973,BLACK
2709,1055214,F,40.6575342465754,BLACK
2712,1055215,M,59.9808219178082,WHITE
2715,1055216,M,41.172602739726,WHITE
2718,1055221,F,80.5506849315069,BLACK
2721,1055222,F,27.9397260273973,BLACK
2724,1055227,F,,UNKNOWN
2727,1055230,F,52.5753424657534,BLACK
2730,1055231,M,25.427397260274,WHITE
2733,1055232,F,46.2767123287671,BLACK
2736,1055236,M,42.7205479452055,BLACK HISPANIC
2739,1055239,M,46.7972602739726,WHITE
2742,1055243,M,53.2931506849315,WHITE
2745,1055244,F,26.9945205479452,BLACK
2748,1055245,M,38.0849315068493,BLACK
2751,1055247,M,56.1479452054795,WHITE HISPANIC
2754,1055248,F,56.3479452054795,BLACK
2757,1055250,M,74.3506849315069,BLACK
2760,1055251,M,,BLACK
2763,1055252,M,54.8383561643836,WHITE
2766,1055253,F,54.3890410958904,WHITE HISPANIC
2769,1055254,M,67.6465753424658,WHITE
2772,1055255,F,49.7095890410959,BLACK
2775,1055256,F,36.7342465753425,BLACK
2778,1055257,M,25.2684931506849,WHITE HISPANIC
2781,1055258,M,,UNKNOWN
2784,1055259,M,48.0712328767123,BLACK
2787,1055267,F,57.2876712328767,HISPANIC
2790,1055269,F,31.8493150684932,BLACK
2793,1055270,F,59.5342465753425,BLACK
2796,1055276,F,,BLACK
2799,1055280,F,46.5178082191781,BLACK
2802,1055282,M,50.0054794520548,WHITE
2805,1055283,M,32.2630136986301,BLACK
2808,1055284,F,70.5616438356164,BLACK
2811,1055285,F,30.5013698630137,WHITE
2814,1055286,F,,WHITE
2817,1055287,M,41.3424657534247,WHITE HISPANIC
2820,1055288,F,23.3643835616438,BLACK
2823,1055289,M,,UNKNOWN
2826,1055290,M,35.6657534246575,BLACK
2829,1055292,M,48.4986301369863,BLACK
2832,1055295,F,71.9890410958904,WHITE
2835,1055297,M,,WHITE
2838,1055299,X,,UNKNOWN
2841,1055301,F,,BLACK
2844,1055302,F,,BLACK
2847,1055304,M,57.6520547945206,BLACK
2848,1055304,F,51.8438356164384,BLACK
2851,1055305,M,57.0767123287671,BLACK
2854,1055307,M,35.9369863013699,BLACK
2857,1055311,M,50.8520547945206,BLACK
2860,1055312,F,30.986301369863,WHITE
2863,1055313,M,51.4986301369863,WHITE
2866,1055314,F,64.9041095890411,WHITE
2869,1055315,M,29.1452054794521,BLACK
2872,1055316,F,37.8246575342466,WHITE
2875,1055317,M,51.1479452054795,BLACK
2878,1055320,M,46.2931506849315,HISPANIC
2881,1055322,F,48.8684931506849,WHITE
2884,1055323,F,27.4465753424657,BLACK
2887,1055325,M,30.6630136986301,BLACK
2890,1055326,F,62.9479452054795,BLACK
2893,1055327,M,47.586301369863,ASIAN/PACIFIC ISLANDER
2896,1055329,F,,WHITE
2899,1055331,M,30.2684931506849,WHITE HISPANIC
2902,1055332,M,41.8712328767123,BLACK
2905,1055335,F,31.0630136986301,WHITE
2908,1055336,F,34.7945205479452,UNKNOWN
2911,1055337,M,45.2684931506849,WHITE
2914,1055338,F,46.3315068493151,BLACK
2917,1055339,M,27.7178082191781,BLACK
2920,1055340,F,,UNKNOWN
2923,1055341,M,58.7945205479452,BLACK
2926,1055343,F,30.8712328767123,BLACK
2929,1055345,F,62.5671232876712,WHITE
2932,1055346,M,24.5205479452055,BLACK
2935,1055349,M,37.2931506849315,WHITE HISPANIC
2938,1055352,M,54.5917808219178,BLACK
2941,1055353,M,,BLACK HISPANIC
2944,1055357,M,45.4904109589041,BLACK
2947,1055358,M,39.6931506849315,BLACK
2950,1055359,F,47.8,BLACK
2953,1055361,M,38.9835616438356,WHITE
2956,1055362,F,58.3178082191781,BLACK
2959,1055363,M,27.9972602739726,BLACK
2962,1055365,F,38.6767123287671,BLACK
2965,1055366,M,28.6082191780822,WHITE
2968,1055370,M,43.1561643835616,BLACK
2971,1055371,M,49.9205479452055,BLACK
2974,1055372,F,75.6904109589041,BLACK
2977,1055373,M,41.0904109589041,HISPANIC
2980,1055374,F,28.8054794520548,WHITE
2983,1055375,F,48.4794520547945,BLACK
2986,1055376,F,52.2164383561644,BLACK
2989,1055377,M,49.572602739726,BLACK
2992,1055379,M,59.8,BLACK
2995,1055380,M,48.4931506849315,BLACK
2998,1055381,F,38.1561643835616,BLACK
3001,1055383,M,41.8027397260274,WHITE HISPANIC
3004,1055384,F,36.7917808219178,BLACK
3007,1055387,M,,BLACK
3010,1055389,F,,BLACK
3013,1055390,F,35.986301369863,BLACK
3016,1055394,F,,BLACK
3019,1055395,M,30.3479452054794,BLACK
3022,1055398,F,24.7068493150685,BLACK HISPANIC
3025,1055399,M,,BLACK
3028,1055401,F,27.9315068493151,BLACK
3031,1055402,F,29.2301369863014,BLACK
3034,1055403,F,67.1068493150685,BLACK
3037,1055406,F,28.1150684931507,BLACK
3040,1055407,M,28.7397260273973,BLACK
3043,1055408,M,44.7945205479452,BLACK
3046,1055409,M,42.5616438356165,WHITE
3049,1055410,F,56.358904109589,BLACK
3052,1055411,M,38.4301369863014,BLACK
3055,1055412,M,23.3068493150685,BLACK
3058,1055413,F,41.7205479452055,AMER IND/ALASKAN NATIVE
3061,1055415,M,38.4438356164384,BLACK
3064,1055417,M,55.0301369863014,BLACK
3067,1055418,M,41.654794520548,BLACK
3070,1055419,F,28.2383561643836,WHITE
3073,1055420,F,31.1068493150685,UNKNOWN
3076,1055427,M,51.8191780821918,WHITE
3079,1055428,F,71.9671232876712,BLACK
3082,1055429,F,,BLACK
3085,1055430,M,31.7835616438356,BLACK
3086,1055430,M,31.6684931506849,BLACK
3089,1055432,M,38.8931506849315,BLACK
3092,1055436,M,32.5616438356164,BLACK
3095,1055437,F,48.1369863013699,WHITE
3098,1055442,M,55.0219178082192,WHITE
3101,1055444,F,40.3917808219178,BLACK
3104,1055445,F,25.2219178082192,BLACK
3107,1055446,F,,BLACK
3110,1055448,M,61.3452054794521,BLACK
3113,1055449,M,37.8575342465753,WHITE HISPANIC
3116,1055453,F,54.2383561643836,WHITE HISPANIC
3119,1055454,F,,UNKNOWN
3122,1055458,M,26.0739726027397,BLACK
3125,1055460,M,21.9150684931507,WHITE
3128,1055462,M,33.7616438356164,BLACK
3131,1055463,M,33.8794520547945,BLACK
3134,1055466,F,53.972602739726,WHITE HISPANIC
3137,1055467,M,63.8986301369863,BLACK
3140,1055469,F,51.4794520547945,BLACK
3143,1055470,F,51.4794520547945,BLACK
3146,1055471,F,33.3452054794521,BLACK
3149,1055473,F,46.1698630136986,WHITE
3152,1055476,F,47.6465753424658,BLACK
3155,1055478,F,,BLACK
3158,1055479,F,50.427397260274,BLACK
3161,1055480,M,,BLACK
3164,1055482,F,72.5315068493151,BLACK
3167,1055484,F,51.2027397260274,BLACK
3170,1055485,F,59.7315068493151,BLACK
3173,1055493,F,27.9917808219178,BLACK
3176,1055494,M,22.8575342465753,BLACK
3179,1055497,M,22.4575342465753,BLACK
3182,1055498,F,61.1506849315069,WHITE HISPANIC
3185,1055499,F,70.5616438356164,BLACK
3188,1055500,M,26.1342465753425,BLACK
3191,1055503,F,49.3753424657534,WHITE
3194,1055504,F,43.827397260274,BLACK
3197,1055507,M,61.9643835616438,BLACK
3200,1055508,M,51.813698630137,BLACK
3203,1055513,M,30.3205479452055,BLACK
3206,1055514,M,,WHITE HISPANIC
3209,1055515,M,37.6191780821918,BLACK
3212,1055517,F,26.2602739726027,BLACK
3215,1055518,F,25.3315068493151,WHITE
3218,1055519,M,49.572602739726,BLACK
3221,1055521,M,47.9917808219178,BLACK
3224,1055522,M,43.241095890411,BLACK
3227,1055523,F,43.6520547945205,BLACK
3230,1055524,M,35.4876712328767,BLACK
3233,1055526,F,36.1780821917808,WHITE
3236,1055527,M,23.4219178082192,WHITE
3239,1055528,F,25.0520547945205,BLACK
3242,1055529,M,58.8876712328767,HISPANIC
3243,1055529,M,44.1452054794521,WHITE HISPANIC
3246,1055533,M,,UNKNOWN
3249,1055534,F,35.9534246575342,WHITE HISPANIC
3252,1055536,M,32.1753424657534,WHITE HISPANIC
3255,1055538,F,46.0520547945206,BLACK
3258,1055539,M,37.2958904109589,BLACK
3261,1055540,M,32.5479452054795,WHITE HISPANIC
3264,1055541,F,,UNKNOWN
3267,1055542,M,26.0109589041096,WHITE HISPANIC
3270,1055543,M,56.1452054794521,BLACK
3273,1055545,M,29.7534246575342,BLACK
3276,1055546,M,38.8794520547945,BLACK
3279,1055547,M,36.4602739726027,BLACK
3282,1055548,M,52.213698630137,BLACK
3285,1055549,M,51.7534246575342,HISPANIC
3288,1055552,M,45.0657534246575,WHITE
3291,1055556,M,49.8493150684932,WHITE
3294,1055557,M,31.4931506849315,BLACK
3297,1055558,M,62.2821917808219,WHITE
3300,1055562,F,37.6821917808219,WHITE HISPANIC
3303,1055564,F,28.213698630137,BLACK
3306,1055566,F,34.9616438356164,WHITE
3309,1055569,M,22.8602739726027,BLACK
3312,1055570,M,25.9232876712329,BLACK
3315,1055572,M,28.5452054794521,BLACK
3318,1055574,F,67.4794520547945,BLACK
3321,1055580,M,,UNKNOWN
3324,1055581,M,60.013698630137,WHITE
3327,1055582,F,85.3808219178082,BLACK
3330,1055584,M,30.5123287671233,WHITE HISPANIC
3333,1055587,M,,UNKNOWN
3336,1055589,F,43.4383561643836,BLACK
3339,1055591,F,43.4383561643836,BLACK
3342,1055593,F,44.3260273972603,BLACK
3345,1055594,M,27.1808219178082,BLACK
3348,1055598,F,27.6684931506849,BLACK
3351,1055600,M,41.3178082191781,WHITE
3354,1055601,F,26.9643835616438,BLACK
3357,1055602,F,30.0356164383562,BLACK
3360,1055604,F,52.3945205479452,WHITE
3363,1055605,F,43.5369863013699,WHITE
3366,1055607,M,46.5397260273973,WHITE
3369,1055609,M,32.2520547945205,BLACK
3372,1055611,M,25.4328767123288,BLACK
3375,1055613,M,32.9150684931507,BLACK
3378,1055616,F,37.2575342465753,BLACK
3381,1055618,M,28.386301369863,BLACK
3384,1055619,M,35.4438356164384,BLACK
3387,1055620,F,51.8,WHITE HISPANIC
3390,1055624,M,54.8739726027397,BLACK
3393,1055629,M,46.3424657534247,BLACK
3396,1055631,F,36.2821917808219,BLACK
3399,1055635,M,37.7369863013699,BLACK
3402,1055637,M,54.5671232876712,WHITE
3405,1055638,F,88.4767123287671,BLACK
3408,1055641,M,25.6684931506849,WHITE
3411,1055646,F,58.0821917808219,BLACK
3414,1055650,F,43.1890410958904,WHITE HISPANIC
3417,1055651,M,46.6246575342466,BLACK
3420,1055653,M,,UNKNOWN
3423,1055655,M,,BLACK
3426,1055660,M,48.6027397260274,BLACK
3429,1055662,M,,UNKNOWN
3432,1055663,M,45.7260273972603,BLACK
3435,1055664,M,50.0328767123288,BLACK
3438,1055669,F,54.5835616438356,BLACK
3441,1055670,F,36.1890410958904,BLACK
3444,1055671,M,,WHITE
3447,1055674,F,52.9315068493151,BLACK
3450,1055675,M,27.5452054794521,WHITE HISPANIC
3453,1055677,F,53.4712328767123,BLACK
3456,1055678,M,30.1369863013699,WHITE HISPANIC
3459,1055679,M,54.8383561643836,WHITE
3462,1055681,M,31.8109589041096,BLACK
3465,1055682,F,,BLACK
3468,1055684,M,31.8109589041096,BLACK
3471,1055686,M,37.3424657534247,WHITE
3474,1055688,F,,UNKNOWN
3477,1055693,M,33.3095890410959,WHITE
3480,1055695,M,23.7643835616438,WHITE HISPANIC
3483,1055698,M,80.8630136986301,WHITE
3486,1055700,M,32.9452054794521,WHITE
3489,1055701,M,56.5424657534247,WHITE
3492,1055702,F,27.0876712328767,BLACK
3495,1055705,F,32.8246575342466,BLACK
3498,1055706,F,,WHITE
3501,1055708,F,34.7068493150685,BLACK
3504,1055712,F,53.5643835616438,WHITE
3507,1055713,M,27.786301369863,BLACK
3510,1055714,M,42.7342465753425,WHITE HISPANIC
3513,1055715,F,49.1369863013699,BLACK
3516,1055717,M,41.2739726027397,BLACK
3519,1055718,F,59.0657534246575,BLACK
3522,1055720,M,,WHITE
3525,1055722,M,,UNKNOWN
3528,1055723,M,42.0383561643836,WHITE HISPANIC
3531,1055725,M,59.5890410958904,BLACK
3534,1055726,M,42.9643835616438,BLACK
3537,1055728,F,33.413698630137,BLACK
3540,1055729,F,60.2082191780822,BLACK
3543,1055737,F,62.5232876712329,WHITE
3546,1055738,F,68.386301369863,UNKNOWN
3549,1055739,M,29.3945205479452,BLACK
3552,1055740,F,42.1780821917808,BLACK
3555,1055741,F,31.7178082191781,BLACK
3558,1055743,M,45.4438356164384,BLACK
3561,1055745,M,35.4191780821918,BLACK
3564,1055746,M,51.213698630137,WHITE
3565,1055746,F,49.9315068493151,BLACK
3568,1055747,M,47.1835616438356,WHITE
3571,1055749,F,32.1534246575342,BLACK
3574,1055751,F,40.8082191780822,WHITE
3577,1055752,M,48.9178082191781,BLACK
3580,1055753,F,50.054794520548,WHITE
3583,1055754,F,35.7808219178082,ASIAN/PACIFIC ISLANDER
3586,1055755,F,38.6191780821918,BLACK
3589,1055756,F,48.4054794520548,WHITE
3592,1055758,M,41.6767123287671,BLACK
3595,1055759,F,50.813698630137,BLACK
3598,1055760,M,59.1479452054795,WHITE
3601,1055761,M,32.6383561643836,BLACK
3604,1055762,M,48.0767123287671,WHITE
3607,1055764,M,24.3315068493151,BLACK
3610,1055765,M,,BLACK
3613,1055766,F,60.4328767123288,BLACK
3616,1055768,M,,BLACK
3619,1055769,F,42.9479452054795,BLACK
3622,1055771,M,,BLACK
3625,1055772,F,56.6493150684932,BLACK
