"","crid","gender","age","race"
"2647","1014056","M","23","BLACK"
"2648","1014064","F","41","BLACK"
"2649","1014073","M","24","BLACK"
"2650","1014074","M","54","BLACK"
"2651","1014074","M","27","BLACK"
"2652","1014084","F","57","WHITE"
"2653","1014089","M",NA,"UNKNOWN"
"2654","1014095","M",NA,"BLACK"
"2655","1014097","M","24","BLACK"
"2656","1014100","F","27","BLACK"
"2657","1014103","F",NA,"WHITE HISPANIC"
"2658","1014105","M",NA,"WHITE"
"2659","1014109","M",NA,"WHITE HISPANIC"
"2660","1014109","F",NA,"WHITE HISPANIC"
"2661","1014109","M",NA,"WHITE HISPANIC"
"2662","1014109","M",NA,"WHITE HISPANIC"
"2663","1014111","M","27","BLACK"
"2664","1014123","F",NA,"WHITE HISPANIC"
"2665","1014123","M",NA,"WHITE HISPANIC"
"2666","1014124","M","52","BLACK"
"2667","1014134","M","61","BLACK"
"2668","1014135","M","28","BLACK"
"2669","1014136","M","52","WHITE"
"2670","1014138","M","25","BLACK"
"2671","1014139","M","34","WHITE"
"2672","1014140","M","38","BLACK"
"2673","1014167","F","23","BLACK"
"2674","1014168","M","56","BLACK"
"2675","1014169","M","29","BLACK"
"2676","1014172","M",NA,"BLACK"
"2677","1014175","M","45","BLACK"
"2678","1014177","F","53","BLACK"
"2679","1014177","F","49","BLACK"
"2680","1014197","M","51","BLACK"
"2681","1014199","M","32","BLACK"
"2682","1014203","M","35","BLACK"
"2683","1014204","F",NA,"WHITE HISPANIC"
"2684","1014206","F",NA,"BLACK"
"2685","1014207","M","47","BLACK"
"2686","1014209","F",NA,"WHITE HISPANIC"
"2687","1014221","M","24","BLACK"
"2688","1014223","M","27","BLACK"
"2689","1014235","M","31","BLACK"
"2690","1014241","M","31","WHITE HISPANIC"
"2691","1014242","F","45","BLACK"
"2692","1014247","F",NA,"BLACK"
"2693","1014248","F",NA,"BLACK"
"2694","1014251","F",NA,"UNKNOWN"
"2695","1014268","M","27","WHITE HISPANIC"
"2696","1014272","M","27","WHITE"
"2697","1014283","M","52","BLACK"
"2698","1014284","F","40","BLACK"
"2699","1014285","M","57","BLACK"
"2700","1014286","M","59","BLACK"
"2701","1014295","F",NA,"BLACK"
"2702","1014300","M","33","WHITE HISPANIC"
"2703","1014314","M","34","BLACK"
"2704","1014331","M","22","WHITE HISPANIC"
"2705","1014333","M","48","BLACK"
"2706","1014335","M","24","BLACK"
"2707","1014339","M","26","BLACK"
"2708","1014344","F","22","BLACK"
"2709","1014355","M","34","BLACK"
"2710","1014362","M","31","BLACK"
"2711","1014377","M",NA,"BLACK"
"2712","1014388","M","48","BLACK"
"2713","1014391","M","25","BLACK"
"2714","1014402","F",NA,"BLACK"
"2715","1014425","M","25","WHITE"
"2716","1014445","F","54","BLACK"
"2717","1014453","M","24","BLACK"
"2718","1014455","M","27","BLACK"
"2719","1014455","M","46","BLACK"
"2720","1014460","M",NA,"UNKNOWN"
"2721","1014461","M",NA,"UNKNOWN"
"2722","1014466","F","54","BLACK"
"2723","1014470","F",NA,"UNKNOWN"
"2724","1014472","M","43","BLACK"
"2725","1014473","M","40","BLACK"
"2726","1014476","M",NA,"WHITE HISPANIC"
"2727","1014476","F",NA,"WHITE HISPANIC"
"2728","1014476","F",NA,"WHITE HISPANIC"
"2729","1014476","F","29","BLACK HISPANIC"
"2730","1014476","F",NA,"WHITE HISPANIC"
"2731","1014477","M",NA,"UNKNOWN"
"2732","1014477","M",NA,"WHITE HISPANIC"
"2733","1014480","M","28","WHITE"
"2734","1014481","M","46","BLACK"
"2735","1014483","M",NA,"UNKNOWN"
"2736","1014483","F",NA,"UNKNOWN"
"2737","1014491","M",NA,"BLACK"
"2738","1014498","F","38","BLACK"
"2739","1014501","F","22","BLACK"
"2740","1014502","M","32","BLACK"
"2741","1014503","M","25","BLACK"
"2742","1014504","M","39","BLACK"
"2743","1014505","M","48","BLACK"
"2744","1014511","M","43","WHITE"
"2745","1014524","M","50","BLACK"
"2746","1014524","F","72","BLACK"
"2747","1014525","M","41","BLACK"
"2748","1014534","M","24","BLACK"
"2749","1014535","M","56","WHITE"
"2750","1014540","M","19","BLACK"
"2751","1014540","M","19","BLACK"
"2752","1014541","M","30","BLACK"
"2753","1014543","F","35","BLACK"
"2754","1014546","M","21","BLACK"
"2755","1014553","M","48","BLACK"
"2756","1014562","M","22","BLACK"
"2757","1014573","M","49","BLACK"
"2758","1014574","F",NA,"BLACK"
"2759","1014578","M","22","BLACK"
"2760","1014578","M","16","BLACK"
"2761","1014578","F","16","BLACK"
"2762","1014578","M","13","BLACK"
"2763","1014578","M","23","BLACK"
"2764","1014584","F","47","HISPANIC"
"2765","1014585","F","24","BLACK"
"2766","1014602","M",NA,"WHITE"
"2767","1014609","M","43","BLACK"
"2768","1014612","F","23","BLACK"
"2769","1014617","M","33","WHITE HISPANIC"
"2770","1014623","M","23","BLACK"
"2771","1014628","M","25","BLACK"
"2772","1014628","M","23","BLACK"
"2773","1014628","M","47","BLACK"
"2774","1014633","F","44","WHITE"
"2775","1014634","F","34","BLACK"
"2776","1014635","M","27","WHITE HISPANIC"
"2777","1014644","M","40","BLACK"
"2778","1014644","M","44","BLACK"
"2779","1014648","M","42","BLACK"
"2780","1014653","F","53","WHITE HISPANIC"
"2781","1014653","M","55","WHITE HISPANIC"
"2782","1014660","M","21","BLACK"
"2783","1014688","M","10","WHITE HISPANIC"
"2784","1014688","M","55","WHITE HISPANIC"
"2785","1014693","F","31","BLACK"
"2786","1014705","M","30","BLACK"
"2787","1014707","F",NA,"WHITE HISPANIC"
"2788","1014709","M","17","BLACK"
"2789","1014713","M","45","BLACK"
"2790","1014714","M","44","WHITE"
"2791","1014715","F","34","WHITE"
"2792","1014721","F",NA,"BLACK"
"2793","1014721","M",NA,"BLACK"
"2794","1014721","F",NA,"BLACK"
"2795","1014723","M",NA,"BLACK"
"2796","1014726","F","78","BLACK"
"2797","1014726","M",NA,"BLACK"
"2798","1014731","M","23","BLACK"
"2799","1014738","F",NA,"WHITE HISPANIC"
"2800","1014740","M","18","BLACK"
"2801","1014758","F","24","BLACK"
"2802","1014762","M",NA,"BLACK"
"2803","1014762","M",NA,"BLACK"
"2804","1014762","F","52","BLACK"
"2805","1014763","F",NA,"BLACK"
"2806","1014763","M",NA,"BLACK"
"2807","1014763","F",NA,"BLACK"
"2808","1014767","M","38","WHITE HISPANIC"
"2809","1014768","M","21","BLACK"
"2810","1014769","F","22","BLACK"
"2811","1014771","F",NA,"WHITE"
"2812","1014775","M","19","BLACK"
"2813","1014781","M","25","BLACK"
"2814","1014787","M","57","BLACK"
"2815","1014787","M","54","BLACK"
"2816","1014788","M","22","WHITE HISPANIC"
"2817","1014805","M","36","WHITE HISPANIC"
"2818","1014808","F","31","BLACK"
"2819","1014808","F","26","BLACK"
"2820","1014809","M",NA,"BLACK"
"2821","1014809","F",NA,"BLACK"
"2822","1014809","M",NA,"BLACK"
"2823","1014809","M",NA,"BLACK"
"2824","1014820","F","41","BLACK"
"2825","1014821","M","43","BLACK"
"2826","1014822","M","53","BLACK HISPANIC"
"2827","1014833","M",NA,"WHITE"
"2828","1014848","M","24","BLACK"
"2829","1014849","M","30","WHITE HISPANIC"
"2830","1014853","M",NA,"BLACK"
"2831","1014859","M","22","WHITE HISPANIC"
"2832","1014861","M","90","BLACK"
"2833","1014861","M",NA,"BLACK"
"2834","1014863","M","26","WHITE"
"2835","1014863","M","25","WHITE"
"2836","1014865","M","28","WHITE"
"2837","1014871","M","25","WHITE HISPANIC"
"2838","1014873","M","35","BLACK"
"2839","1014894","M","25","BLACK"
"2840","1014895","F","22","BLACK"
"2841","1014897","F","25","BLACK"
"2842","1014897","F","25","BLACK"
"2843","1014903","M","25","BLACK"
"2844","1014910","M","28","BLACK"
"2845","1014923","M","64","WHITE"
"2846","1014930","M",NA,"UNKNOWN"
"2847","1014931","F",NA,"UNKNOWN"
"2848","1014933","M",NA,"BLACK"
"2849","1014934","F",NA,"WHITE HISPANIC"
"2850","1014940","F","14","BLACK"
"2851","1014944","F","30","WHITE"
"2852","1014944","F","42","WHITE"
"2853","1014953","M","55","BLACK"
"2854","1014959","M","39","BLACK"
"2855","1014961","M","31","BLACK"
"2856","1014963","M","26","BLACK"
"2857","1014968","F","24","BLACK"
"2858","1014986","F",NA,"BLACK"
"2859","1014999","M","27","BLACK"
"2860","1015016","M","47","BLACK"
"2861","1015017","M","38","BLACK"
"2862","1015032","M","38","BLACK"
"2863","1015032","F","56","BLACK"
"2864","1015032","M","40","BLACK"
"2865","1015032","M","39","BLACK"
"2866","1015042","M","50","BLACK"
"2867","1015043","M","58","WHITE"
"2868","1015044","M","59","BLACK"
"2869","1015045","M","36","WHITE"
"2870","1015048","F",NA,"BLACK"
"2871","1015051","M",NA,"WHITE HISPANIC"
"2872","1015055","F","33","BLACK"
"2873","1015070","M",NA,"BLACK"
"2874","1015078","M","25","BLACK"
"2875","1015085","M",NA,"UNKNOWN"
"2876","1015089","M","32","WHITE"
"2877","1015090","M","34","BLACK"
"2878","1015092","M","33","WHITE HISPANIC"
"2879","1015094","M",NA,"BLACK"
"2880","1015095","M","57","BLACK"
"2881","1015104","F","25","WHITE HISPANIC"
"2882","1015107","F","25","BLACK"
"2883","1015117","M",NA,"UNKNOWN"
"2884","1015117","M",NA,"WHITE HISPANIC"
"2885","1015118","M",NA,"UNKNOWN"
"2886","1015118","M","35","WHITE HISPANIC"
"2887","1015147","M","19","BLACK"
"2888","1015147","M","20","BLACK"
"2889","1015153","M",NA,"BLACK"
"2890","1015161","M",NA,"WHITE"
"2891","1015166","F",NA,"BLACK"
"2892","1015171","M","23","BLACK"
"2893","1015172","M","29","BLACK"
"2894","1015172","M","39","BLACK"
"2895","1015172","M",NA,"BLACK"
"2896","1015182","M","22","BLACK"
"2897","1015195","F",NA,"BLACK"
"2898","1015195","M",NA,"BLACK"
"2899","1015195","F",NA,"BLACK"
"2900","1015214","M","40","WHITE"
"2901","1015215","M","36","BLACK"
"2902","1015217","F","24","BLACK"
"2903","1015260","M","24","BLACK"
"2904","1015261","M","24","BLACK"
"2905","1015271","M","56","WHITE"
"2906","1015274","M","24","BLACK"
"2907","1015276","M","33","ASIAN/PACIFIC ISLANDER"
"2908","1015279","M","28","BLACK"
"2909","1015293","M","42","BLACK"
"2910","1015293","M","41","BLACK"
"2911","1015303","M","46","BLACK"
"2912","1015306","F","56","WHITE HISPANIC"
"2913","1015314","F","22","BLACK"
"2914","1015314","F","24","BLACK"
"2915","1015330","M",NA,"BLACK"
"2916","1015337","M","21","BLACK"
"2917","1015356","M","21","BLACK"
"2918","1015359","M",NA,"UNKNOWN"
"2919","1015362","F","22","BLACK"
"2920","1015365","M","46","BLACK"
"2921","1015366","M","31","BLACK"
"2922","1015372","M","28","BLACK"
"2923","1015375","M","20","BLACK"
"2924","1015380","M","28","BLACK"
"2925","1015388","M",NA,"BLACK"
"2926","1015390","F","46","BLACK"
"2927","1015390","M","48","BLACK"
"2928","1015403","M","28","BLACK"
"2929","1015403","M","23","BLACK"
"2930","1015405","M","25","BLACK"
"2931","1015419","M","38","BLACK"
"2932","1015425","F","25","WHITE HISPANIC"
"2933","1015441","F","26","BLACK"
"2934","1015446","M","22","WHITE HISPANIC"
"2935","1015446","F","51","WHITE HISPANIC"
"2936","1015450","M",NA,"WHITE HISPANIC"
"2937","1015451","M",NA,"BLACK"
"2938","1015455","M",NA,"BLACK"
"2939","1015462","M","33","WHITE HISPANIC"
"2940","1015462","M","29","WHITE HISPANIC"
"2941","1015463","M","37","BLACK"
"2942","1015471","M","30","BLACK"
"2943","1015471","M","30","BLACK"
"2944","1015474","F","26","WHITE HISPANIC"
"2945","1015476","F","33","BLACK"
"2946","1015477","M",NA,"WHITE"
"2947","1015485","M","50","BLACK"
"2948","1015487","M","34","BLACK"
"2949","1015493","F",NA,"BLACK"
"2950","1015493","F","24","BLACK"
"2951","1015494","F","21","BLACK"
"2952","1015496","F","23","BLACK"
"2953","1015506","M","34","WHITE HISPANIC"
"2954","1015512","F","79","BLACK"
"2955","1015513","F","62","BLACK"
"2956","1015526","M","34","BLACK"
"2957","1015531","M","27","BLACK"
"2958","1015536","M","34","BLACK"
"2959","1015551","F","35","BLACK"
"2960","1015551","F","29","BLACK"
"2961","1015557","M","25","WHITE HISPANIC"
"2962","1015562","F","44","BLACK"
"2963","1015571","M","51","BLACK"
"2964","1015574","M","66","BLACK"
"2965","1015579","M","37","BLACK"
"2966","1015583","M","23","WHITE"
"2967","1015586","F","36","BLACK"
"2968","1015593","M",NA,"WHITE HISPANIC"
"2969","1015593","F",NA,"WHITE HISPANIC"
"2970","1015595","M","25","BLACK"
"2971","1015599","M",NA,"BLACK"
"2972","1015599","M",NA,"BLACK"
"2973","1015604","M","27","BLACK"
"2974","1015604","M",NA,"BLACK"
"2975","1015615","M","25","BLACK"
"2976","1015621","M","24","BLACK"
"2977","1015628","F","25","WHITE"
"2978","1015635","M","51","WHITE"
"2979","1015636","F","24","WHITE"
"2980","1015637","M","23","BLACK"
"2981","1015639","M","23","BLACK"
"2982","1015655","F","24","BLACK"
"2983","1015659","M","20","BLACK"
"2984","1015665","F",NA,"BLACK"
"2985","1015665","M","27","BLACK"
"2986","1015673","F","28","BLACK"
"2987","1015677","M",NA,"WHITE"
"2988","1015688","M","34","UNKNOWN"
"2989","1015692","M",NA,"BLACK"
"2990","1015698","M","25","BLACK"
"2991","1015700","M",NA,"WHITE HISPANIC"
"2992","1015713","M","27","BLACK"
"2993","1015717","M","34","BLACK"
"2994","1015724","M","31","BLACK"
"2995","1015741","M","27","BLACK"
"2996","1015742","M",NA,"BLACK"
"2997","1015757","F",NA,"WHITE HISPANIC"
"2998","1015768","F","22","WHITE"
"2999","1015807","F",NA,"UNKNOWN"
"3000","1015816","M","29","WHITE HISPANIC"
"3001","1015820","F",NA,"BLACK"
"3002","1015820","F",NA,"BLACK"
"3003","1015826","M","14","BLACK"
"3004","1015837","F","60","BLACK"
"3005","1015840","F",NA,"BLACK"
"3006","1015847","F",NA,"BLACK"
"3007","1015852","F",NA,"BLACK"
"3008","1015857","M","27","BLACK"
"3009","1015879","F","26","BLACK"
"3010","1015885","F","25","BLACK"
"3011","1015889","M","35","BLACK"
"3012","1015925","F","29","BLACK"
"3013","1015931","M","40","BLACK"
"3014","1015931","M","27","BLACK"
"3015","1015935","M","20","BLACK"
"3016","1015936","M","33","BLACK"
"3017","1015937","M",NA,"BLACK"
"3018","1015938","F",NA,"BLACK"
"3019","1015938","F",NA,"BLACK"
"3020","1015940","M",NA,"BLACK"
"3021","1015945","M","42","BLACK"
"3022","1015948","F","25","BLACK"
"3023","1015953","M","28","BLACK"
"3024","1015955","F",NA,"BLACK"
"3025","1015955","F",NA,"BLACK"
"3026","1015959","M","42","BLACK"
"3027","1015964","F","37","BLACK"
"3028","1015965","M","49","BLACK"
"3029","1015966","M","36","BLACK"
"3030","1015967","M","30","BLACK"
"3031","1015979","F",NA,"WHITE"
"3032","1015987","M","25","BLACK"
"3033","1015996","M","64","BLACK"
"3034","1015998","F","51","WHITE"
"3035","1016000","M","25","WHITE HISPANIC"
"3036","1016006","M","19","BLACK"
"3037","1016020","F",NA,"BLACK"
"3038","1016027","M","39","BLACK"
"3039","1016028","M","58","BLACK"
"3040","1016030","M",NA,"WHITE HISPANIC"
"3041","1016030","M","25","WHITE HISPANIC"
"3042","1016038","F","22","BLACK"
"3043","1016038","F","26","BLACK"
"3044","1016039","F","24","WHITE HISPANIC"
"3045","1016040","F","29","BLACK"
