crid,gender,age,race
1051573,M,33,BLACK
1051574,F,36,WHITE HISPANIC
1051575,M,36,BLACK
1051576,F,50,WHITE
1051578,M,30,WHITE
1051579,M,34,BLACK
1051582,M,43,BLACK
1051583,F,51,BLACK
1051584,M,24,WHITE
1051585,M,45,HISPANIC
1051586,M,49,BLACK
1051588,F,45,BLACK
1051590,F,55,BLACK
1051591,F,38,BLACK
1051592,M,50,BLACK
1051594,M,33,BLACK
1051595,F,54,WHITE
1051599,F,NA,WHITE HISPANIC
1051600,F,54,WHITE
1051603,F,43,BLACK
1051605,F,43,BLACK
1051608,F,41,BLACK
1051610,M,33,BLACK
1051611,F,41,BLACK
1051614,F,70,BLACK
1051617,M,49,BLACK
1051626,M,23,BLACK
1051629,M,39,WHITE HISPANIC
1051631,M,30,BLACK
1051635,M,38,WHITE
1051636,M,30,WHITE
1051640,M,58,BLACK
1051648,F,26,BLACK
1051650,F,55,BLACK
1051651,M,43,BLACK
1051653,F,25,WHITE HISPANIC
1051654,F,56,BLACK
1051656,M,40,BLACK
1051657,F,47,BLACK
1051659,F,66,BLACK
1051660,M,48,BLACK
1051663,M,48,WHITE
1051664,F,50,BLACK
1051665,F,46,BLACK
1051668,F,28,BLACK
1051669,M,46,WHITE
1051670,F,45,BLACK
1051673,M,33,BLACK
1051676,F,35,BLACK HISPANIC
1051677,F,31,ASIAN/PACIFIC ISLANDER
1051680,M,67,WHITE
1051682,M,54,WHITE
1051688,F,29,BLACK
1051689,F,58,BLACK
1051690,M,46,BLACK
1051692,F,25,WHITE HISPANIC
1051693,M,55,HISPANIC
1051701,F,27,WHITE HISPANIC
1051701,F,55,BLACK
1051705,M,53,BLACK
1051706,M,46,WHITE
1051707,M,49,WHITE
1051708,M,51,WHITE
1051709,M,28,BLACK
1051711,F,58,BLACK
1051712,M,42,BLACK
1051714,M,66,BLACK
1051717,M,30,BLACK
1051720,M,36,BLACK
1051722,F,53,WHITE HISPANIC
1051722,F,53,WHITE HISPANIC
1051723,M,28,BLACK
1051724,F,63,BLACK
1051726,F,NA,BLACK
1051729,M,37,BLACK
1051730,F,39,BLACK
1051736,M,26,BLACK
1051739,M,28,BLACK
1051740,F,NA,BLACK
1051741,M,67,WHITE
1051743,F,59,WHITE
1051747,M,27,BLACK
1051748,F,39,BLACK
1051752,M,43,BLACK
1051753,F,66,BLACK
1051754,F,48,BLACK
1051755,M,67,BLACK
1051757,F,35,BLACK
1051759,M,33,BLACK
1051762,M,29,BLACK
1051763,F,36,WHITE HISPANIC
1051764,M,37,WHITE
1051767,M,69,BLACK
1051768,M,55,BLACK
1051769,F,NA,WHITE
1051771,F,42,BLACK
1051773,M,32,BLACK
1051774,M,41,WHITE HISPANIC
1051775,M,58,WHITE
1051776,M,32,WHITE HISPANIC
1051777,F,55,BLACK
1051779,F,55,BLACK
1051784,M,32,WHITE
1051787,M,30,BLACK
1051788,F,29,BLACK
1051789,M,50,WHITE
1051792,M,26,BLACK
1051793,M,29,WHITE
1051795,F,39,BLACK
1051796,M,37,BLACK
1051797,F,36,BLACK
1051800,M,31,BLACK
1051802,F,47,BLACK
1051804,M,68,BLACK
1051805,F,57,WHITE
1051807,X,NA,UNKNOWN
1051808,F,34,BLACK
1051809,F,40,BLACK
1051811,M,45,BLACK
1051817,M,NA,WHITE
1051819,M,37,WHITE HISPANIC
1051820,F,41,WHITE HISPANIC
1051821,M,52,WHITE
1051822,F,29,BLACK
1051823,M,33,BLACK
1051824,M,48,WHITE HISPANIC
1051825,F,45,BLACK
1051828,F,33,BLACK
1051829,M,55,HISPANIC
1051830,M,42,BLACK
1051834,M,49,WHITE
1051836,M,61,BLACK
1051837,M,53,WHITE HISPANIC
1051839,M,29,WHITE
1051840,M,27,WHITE
1051841,F,NA,WHITE HISPANIC
1051842,M,52,WHITE
1051850,M,28,WHITE HISPANIC
1051852,M,42,BLACK
1051853,M,40,WHITE
1051856,M,55,BLACK
1051857,M,29,WHITE
1051858,F,31,WHITE HISPANIC
1051861,M,65,WHITE
1051862,M,24,WHITE HISPANIC
1051864,F,60,BLACK
1051865,M,34,WHITE HISPANIC
1051866,M,34,BLACK
1051868,M,41,WHITE HISPANIC
1051869,M,31,WHITE
1051871,F,32,BLACK
1051872,F,40,BLACK
1051873,M,39,BLACK
1051874,F,36,WHITE HISPANIC
1051876,F,36,WHITE
1051880,F,51,BLACK
1051882,F,36,WHITE
1051885,M,NA,BLACK
1051888,M,NA,BLACK
1051889,F,29,BLACK
1051891,F,47,BLACK
1051892,M,36,WHITE HISPANIC
1051892,M,37,WHITE HISPANIC
1051894,F,51,BLACK
1051895,F,43,BLACK
1051896,M,68,BLACK
1051898,M,32,BLACK
1051900,F,32,BLACK
1051901,M,70,BLACK
1051903,F,NA,BLACK
1051904,M,44,WHITE HISPANIC
1051907,M,30,BLACK
1051912,F,28,BLACK
1051913,F,33,BLACK
1051914,M,46,BLACK
1051915,M,28,BLACK
1051916,M,57,WHITE
1051917,F,38,BLACK
1051920,F,44,HISPANIC
1051921,M,39,WHITE HISPANIC
1051924,M,54,HISPANIC
1051926,F,40,WHITE
1051927,M,45,WHITE
1051928,M,NA,BLACK
1051932,F,50,BLACK
1051936,F,41,WHITE
1051936,M,21,WHITE
1051939,F,43,WHITE HISPANIC
1051940,M,49,WHITE
1051941,F,78,WHITE
1051944,F,36,BLACK
1051945,F,58,BLACK
1051947,M,49,BLACK
1051948,F,42,WHITE HISPANIC
1051949,M,NA,WHITE HISPANIC
1051951,F,47,HISPANIC
1051952,M,57,WHITE
1051954,M,38,WHITE
1051955,F,63,BLACK
1051956,M,44,BLACK
1051959,M,60,BLACK
1051960,M,67,BLACK
1051962,F,27,WHITE HISPANIC
1051964,F,40,WHITE HISPANIC
1051965,F,30,BLACK
1051966,M,48,BLACK
1051970,F,31,WHITE
1051971,F,55,WHITE
1051974,M,NA,BLACK
1051976,M,42,BLACK
1051977,M,58,BLACK
1051978,M,24,BLACK
1051979,M,40,BLACK
1051980,F,NA,BLACK
1051981,M,29,BLACK
1051982,M,32,BLACK
1051985,M,58,BLACK
1051986,F,35,BLACK
1051988,M,44,HISPANIC
1051989,F,49,BLACK
1051990,F,NA,WHITE
1051991,M,36,BLACK
1051992,F,48,BLACK
1051995,M,43,BLACK
1051997,M,43,HISPANIC
1052000,F,25,BLACK
1052004,M,49,WHITE
1052006,M,45,BLACK
1052009,M,50,WHITE HISPANIC
1052010,M,32,WHITE HISPANIC
1052011,M,58,WHITE
1052012,M,58,WHITE
1052013,M,39,WHITE HISPANIC
1052014,M,49,BLACK
1052014,F,52,WHITE
1052015,M,38,BLACK
1052018,M,NA,WHITE
1052021,F,49,BLACK
1052022,F,NA,BLACK
1052023,F,57,BLACK
1052024,M,44,WHITE HISPANIC
1052025,M,31,WHITE
1052026,M,35,BLACK
1052029,M,42,BLACK
1052030,F,NA,BLACK
1052031,M,NA,BLACK
1052032,M,37,BLACK
1052034,F,NA,BLACK
1052036,F,NA,BLACK
1052037,F,25,BLACK
1052039,F,26,BLACK
1052041,M,47,WHITE
1052042,M,53,WHITE
1052043,M,42,BLACK
1052045,M,65,BLACK
1052047,F,36,BLACK
1052049,F,32,BLACK
1052050,M,31,BLACK
1052052,F,NA,BLACK
1052054,F,33,ASIAN/PACIFIC ISLANDER
1052055,M,40,BLACK
1052056,M,48,WHITE
1052057,F,39,BLACK
1052058,M,48,WHITE
1052059,F,NA,WHITE
1052062,M,52,WHITE HISPANIC
1052063,F,51,BLACK
1052064,F,57,BLACK
1052066,M,29,BLACK
1052067,F,38,ASIAN/PACIFIC ISLANDER
1052068,F,44,BLACK
1052070,F,51,BLACK
1052071,M,32,BLACK
1052074,M,44,UNKNOWN
1052075,M,40,BLACK
1052077,F,50,WHITE
1052079,M,59,BLACK
1052080,F,26,BLACK
1052080,F,54,BLACK
1052082,F,40,BLACK
1052083,M,NA,BLACK
1052084,F,40,BLACK
1052085,F,32,BLACK
1052086,F,28,BLACK
1052087,M,46,WHITE
1052089,F,27,WHITE HISPANIC
1052090,M,37,BLACK
1052092,M,NA,BLACK
1052094,F,27,BLACK
1052095,M,34,BLACK
1052096,F,43,BLACK
1052099,F,NA,BLACK
1052100,F,38,BLACK
1052101,M,NA,BLACK
1052102,F,NA,BLACK
1052104,M,60,BLACK
1052106,F,NA,WHITE
1052112,M,31,WHITE
1052115,F,78,BLACK
1052116,F,40,BLACK
1052117,M,70,BLACK
1052119,M,40,BLACK
1052120,M,55,WHITE
1052121,M,37,BLACK
1052125,M,33,WHITE HISPANIC
1052128,F,25,BLACK
1052129,F,56,BLACK
1052134,M,47,BLACK
1052137,M,61,WHITE
1052139,F,40,WHITE HISPANIC
1052141,F,NA,BLACK
1052143,F,32,BLACK
1052144,M,53,WHITE
1052145,M,32,BLACK
1052147,F,45,WHITE
1052148,M,25,BLACK
1052149,M,26,WHITE HISPANIC
1052150,M,55,WHITE
1052153,M,48,WHITE
1052154,M,NA,WHITE
1052155,F,44,HISPANIC
1052155,M,61,WHITE
1052156,F,58,WHITE
1052158,F,38,UNKNOWN
1052159,F,27,BLACK
1052160,M,38,BLACK
1052161,F,NA,AMER IND/ALASKAN NATIVE
1052163,F,44,BLACK
1052164,M,25,BLACK
1052165,M,41,BLACK
1052169,M,46,BLACK
1052170,F,32,BLACK
1052171,F,50,BLACK
1052172,F,39,BLACK
1052174,F,64,BLACK
1052175,F,NA,UNKNOWN
1052176,F,41,BLACK HISPANIC
1052177,F,NA,UNKNOWN
1052178,F,34,BLACK
1052179,F,26,BLACK
1052182,M,NA,WHITE HISPANIC
1052183,F,36,BLACK
1052185,F,57,WHITE
1052189,F,43,BLACK
1052191,M,31,BLACK
1052192,F,30,WHITE
1052194,M,38,BLACK
1052196,M,53,HISPANIC
1052197,F,51,BLACK
1052198,M,60,BLACK
1052200,F,32,UNKNOWN
1052200,F,55,UNKNOWN
1052203,F,65,BLACK
1052204,F,58,HISPANIC
1052205,F,40,BLACK
1052206,F,37,BLACK
1052207,F,50,BLACK
1052210,F,35,BLACK
1052211,F,62,WHITE
1052212,M,52,BLACK
1052213,F,NA,BLACK
1052214,F,52,BLACK
1052216,M,57,WHITE
1052217,M,35,WHITE HISPANIC
1052219,F,52,BLACK
1052220,F,33,BLACK
1052221,M,47,WHITE HISPANIC
1052223,M,25,BLACK
1052224,F,35,BLACK
1052226,F,61,BLACK
1052227,F,24,BLACK
1052229,F,27,BLACK
1052230,M,34,BLACK
1052232,F,NA,BLACK
1052233,M,32,BLACK
1052237,M,44,WHITE
1052239,F,NA,BLACK
1052244,M,54,BLACK
1052245,F,52,BLACK
1052246,M,68,BLACK
1052247,F,75,BLACK
1052250,F,31,BLACK
1052252,M,NA,WHITE HISPANIC
1052253,F,35,BLACK
1052254,M,NA,WHITE
1052256,M,30,BLACK
1052257,F,52,BLACK
1052258,F,60,WHITE
1052260,F,38,BLACK
1052262,M,NA,BLACK
1052263,M,39,BLACK
1052264,M,29,BLACK
1052265,F,36,WHITE
1052267,F,59,BLACK
1052268,M,52,WHITE
1052269,F,61,BLACK
1052270,M,28,BLACK
1052271,M,64,BLACK
1052272,F,1821,BLACK
1052274,F,54,BLACK
1052275,M,61,WHITE
1052281,F,35,BLACK
1052283,F,52,BLACK
1052284,M,NA,UNKNOWN
1052285,F,81,BLACK
1052290,M,59,WHITE
1052291,M,57,WHITE
1052292,M,81,BLACK
1052293,M,50,BLACK
1052294,M,39,BLACK
1052295,M,31,WHITE HISPANIC
1052296,F,37,BLACK
1052298,M,62,BLACK
1052303,M,42,WHITE
1052304,M,47,WHITE
1052305,M,23,WHITE HISPANIC
1052306,F,27,BLACK
1052308,F,27,BLACK
1052314,M,55,WHITE
1052315,F,56,WHITE
1052316,M,48,BLACK
1052317,M,27,BLACK
1052319,M,51,BLACK
1052320,F,52,BLACK
1052321,M,43,HISPANIC
1052324,M,43,BLACK
1052325,M,50,WHITE
1052327,M,28,BLACK
1052329,M,46,WHITE
1052330,M,47,BLACK
1052331,M,44,BLACK
1052332,F,45,BLACK
1052333,M,NA,BLACK
1052334,M,40,BLACK
1052336,M,43,BLACK
1052337,M,56,WHITE
1052338,F,47,WHITE HISPANIC
1052341,F,38,WHITE HISPANIC
1052342,F,53,BLACK
1052343,F,51,BLACK
1052344,M,NA,ASIAN/PACIFIC ISLANDER
1052345,F,NA,UNKNOWN
1052346,F,NA,WHITE
1052347,F,43,BLACK
1052350,F,NA,WHITE
1052351,F,40,WHITE HISPANIC
1052352,F,47,BLACK
1052356,F,54,BLACK
1052361,F,NA,UNKNOWN
1052362,M,23,WHITE HISPANIC
1052365,M,38,BLACK
1052366,M,65,BLACK
1052367,M,28,BLACK
1052368,M,27,BLACK
1052374,F,51,WHITE HISPANIC
1052375,F,27,BLACK
1052377,M,48,BLACK
1052378,M,38,WHITE
1052379,F,45,BLACK
1052382,M,58,BLACK
1052383,F,NA,WHITE HISPANIC
1052384,M,33,WHITE HISPANIC
1052385,F,NA,BLACK
1052390,M,55,BLACK
1052392,F,79,BLACK
1052395,F,51,BLACK
1052398,F,37,BLACK
1052399,F,46,BLACK
1052404,M,43,BLACK
1052405,M,52,WHITE
1052406,M,42,BLACK
1052408,F,32,BLACK
1052409,M,28,WHITE HISPANIC
1052410,M,36,BLACK
1052411,F,26,BLACK
1052411,F,49,BLACK
1052413,M,48,HISPANIC
1052415,M,53,HISPANIC
1052418,F,53,BLACK
1052419,F,57,BLACK
1052420,M,31,BLACK
1052421,F,49,WHITE
1052422,F,55,BLACK
1052423,F,41,BLACK
1052424,M,40,BLACK
1052426,M,39,BLACK
1052427,M,38,BLACK
1052428,M,26,WHITE HISPANIC
1052430,F,42,HISPANIC
1052431,M,45,ASIAN/PACIFIC ISLANDER
1052434,M,58,BLACK
1052435,F,45,UNKNOWN
1052436,F,NA,UNKNOWN
1052437,M,37,WHITE HISPANIC
1052441,F,38,BLACK
1052442,F,61,BLACK
1052443,M,35,BLACK
1052444,F,50,HISPANIC
1052448,F,54,BLACK
1052449,M,36,BLACK
1052450,M,NA,BLACK
1052451,M,48,BLACK
1052452,M,39,BLACK
1052454,M,30,BLACK HISPANIC
1052456,M,50,BLACK
1052461,M,62,WHITE
1052462,M,32,BLACK
1052463,M,41,BLACK
1052464,F,52,BLACK
1052465,M,32,WHITE HISPANIC
1052466,M,43,BLACK
1052467,F,50,WHITE HISPANIC
1052468,M,70,BLACK
1052469,F,32,WHITE
1052471,M,42,BLACK
1052472,M,62,BLACK
1052472,M,NA,UNKNOWN
1052472,M,NA,UNKNOWN
1052473,M,48,WHITE
1052474,M,30,WHITE HISPANIC
1052475,F,46,WHITE
1052476,F,62,BLACK
1052477,F,55,WHITE
1052478,M,35,BLACK
1052479,F,50,BLACK
1052486,F,30,WHITE
1052489,F,31,WHITE HISPANIC
1052490,F,37,BLACK
1052491,M,36,WHITE HISPANIC
1052492,F,26,BLACK
1052493,F,52,WHITE HISPANIC
1052494,M,54,BLACK
1052495,M,27,BLACK
1052499,F,26,BLACK
1052503,M,41,BLACK
1052504,F,25,BLACK
1052505,F,34,BLACK
1052506,F,42,BLACK
1052507,M,35,BLACK
1052508,F,57,WHITE
1052509,M,46,BLACK
1052510,M,33,WHITE
1052512,M,NA,WHITE HISPANIC
1052514,M,NA,WHITE
1052515,M,42,WHITE HISPANIC
1052516,M,31,BLACK
1052517,F,54,BLACK
1052518,M,NA,WHITE
1052519,M,49,WHITE
1052520,M,32,BLACK
1052521,M,37,BLACK
1052523,M,NA,BLACK
1052528,F,35,BLACK
1052529,F,58,BLACK
1052530,M,37,BLACK
1052536,F,32,BLACK
1052537,F,26,BLACK
1052538,F,40,BLACK
1052540,M,59,WHITE
1052541,M,59,WHITE
1052542,F,165,BLACK
1052545,M,59,WHITE
1052546,F,44,BLACK
1052548,F,57,BLACK
1052551,M,32,BLACK
1052554,M,49,WHITE
1052555,F,39,UNKNOWN
1052556,M,38,BLACK
1052557,F,50,HISPANIC
1052558,F,39,WHITE
1052559,F,26,BLACK
1052560,F,53,BLACK
1052562,F,45,BLACK
1052563,M,39,BLACK
1052564,F,36,WHITE HISPANIC
1052565,M,62,ASIAN/PACIFIC ISLANDER
1052566,M,54,BLACK
1052566,F,33,BLACK
1052568,F,46,BLACK
1052569,F,30,WHITE
1052573,F,38,BLACK
1052574,M,34,BLACK
1052575,M,26,BLACK
1052576,F,58,WHITE HISPANIC
1052581,F,36,BLACK
1052586,F,44,BLACK
1052587,M,26,WHITE HISPANIC
1052589,F,40,BLACK
1052590,F,44,BLACK
1052591,M,45,WHITE HISPANIC
1052592,M,38,BLACK
1052594,F,40,BLACK
1052596,M,38,BLACK
1052597,F,56,WHITE HISPANIC
1052598,F,27,BLACK
1052605,F,40,BLACK
1052606,F,35,BLACK
1052609,M,50,BLACK
1052618,M,35,BLACK
1052620,M,36,WHITE
1052622,M,NA,UNKNOWN
1052624,M,50,WHITE
1052626,M,46,WHITE
1052626,F,45,HISPANIC
1052627,M,23,BLACK
1052630,M,NA,BLACK
1052632,F,36,WHITE
1052633,F,25,BLACK
1052634,F,NA,BLACK
1052635,F,65,BLACK
1052636,F,38,BLACK
1052638,M,NA,WHITE HISPANIC
1052639,F,20,BLACK
1052639,F,40,BLACK
1052640,F,54,WHITE
1052643,M,25,BLACK
1052644,F,49,BLACK
1052645,F,NA,BLACK
1052647,M,56,WHITE
1052650,F,53,BLACK
1052651,M,29,WHITE HISPANIC
1052653,F,32,BLACK
1052655,M,32,ASIAN/PACIFIC ISLANDER
1052658,F,74,BLACK
1052659,F,64,BLACK
1052661,F,NA,WHITE
1052662,F,27,BLACK
1052663,M,62,WHITE
1052664,F,36,BLACK
1052673,M,39,BLACK
1052676,M,47,WHITE
1052677,F,NA,BLACK
1052680,F,NA,UNKNOWN
1052683,M,64,BLACK
1052685,M,23,BLACK
1052690,M,29,BLACK
1052691,F,33,BLACK
1052692,F,63,BLACK
1052694,M,60,WHITE
1052695,F,50,HISPANIC
1052696,F,55,WHITE HISPANIC
1052697,F,39,BLACK
1052698,M,60,WHITE
1052699,F,35,WHITE
1052700,F,57,WHITE
1052703,F,64,WHITE
1052705,F,39,BLACK
1052706,M,48,BLACK
1052707,F,NA,BLACK
1052708,F,52,WHITE HISPANIC
1052710,F,46,BLACK
1052714,F,51,WHITE HISPANIC
1052716,M,39,BLACK
1052717,F,23,WHITE HISPANIC
1052717,M,29,BLACK
1052718,M,66,WHITE
1052721,F,49,WHITE HISPANIC
1052722,M,41,BLACK
1052723,F,46,WHITE HISPANIC
1052727,M,30,BLACK
1052729,F,64,BLACK
1052730,F,27,BLACK
1052731,F,38,BLACK
1052732,M,67,WHITE HISPANIC
1052733,F,27,BLACK
1052735,M,60,WHITE
1052736,F,38,BLACK
1052737,M,60,WHITE
1052738,M,71,WHITE
1052739,F,67,BLACK
1052740,M,36,BLACK
1052741,M,25,BLACK
1052742,M,26,WHITE
1052746,M,NA,UNKNOWN
1052747,F,41,WHITE HISPANIC
1052748,F,28,BLACK
1052749,F,NA,BLACK
1052750,M,49,BLACK
1052754,M,49,WHITE HISPANIC
1052755,F,70,UNKNOWN
1052759,F,53,BLACK
1052760,M,45,WHITE
1052763,M,51,BLACK
1052764,F,57,UNKNOWN
1052768,M,56,BLACK
1052769,F,28,BLACK
1052770,M,-952,BLACK
1052772,F,40,WHITE HISPANIC
1052773,F,32,BLACK
1052775,M,46,HISPANIC
1052776,F,36,BLACK
1052778,F,46,WHITE
1052784,M,NA,WHITE
1052789,F,NA,UNKNOWN
1052793,F,NA,BLACK
1052794,F,29,BLACK
1052795,M,31,BLACK
1052796,M,57,BLACK
1052798,M,30,BLACK
1052799,M,32,BLACK
1052801,M,35,BLACK
1052803,M,68,BLACK
1052806,M,54,WHITE HISPANIC
1052807,F,52,WHITE
1052808,M,53,BLACK
1052809,M,38,WHITE HISPANIC
1052810,F,49,WHITE
1052811,M,26,WHITE HISPANIC
1052813,M,NA,BLACK
1052814,M,57,BLACK
1052820,M,55,HISPANIC
1052821,F,37,BLACK
1052828,M,27,BLACK
1052833,F,56,BLACK
1052834,M,44,BLACK
1052835,F,50,BLACK
1052836,M,28,BLACK
1052837,M,29,BLACK
1052838,M,32,WHITE HISPANIC
1052842,M,27,BLACK
1052844,F,57,BLACK
1052846,M,59,WHITE
1052847,F,28,BLACK
1052848,M,24,BLACK
1052849,F,32,BLACK
1052850,F,64,WHITE HISPANIC
1052853,F,53,WHITE
1052854,M,26,BLACK
1052856,F,57,BLACK
1052860,M,37,BLACK
1052861,M,NA,BLACK
1052863,M,NA,WHITE
1052867,M,52,WHITE
1052868,F,52,BLACK
1052869,F,40,BLACK
1052870,F,46,WHITE
1052871,F,35,WHITE
1052872,M,32,BLACK
1052873,F,44,BLACK
1052875,M,NA,UNKNOWN
1052877,M,28,WHITE
1052881,F,28,BLACK
1052882,F,24,BLACK
1052883,M,32,BLACK
1052884,M,46,WHITE
1052886,M,48,WHITE HISPANIC
1052890,M,47,BLACK
1052891,M,50,WHITE
1052893,F,NA,ASIAN/PACIFIC ISLANDER
1052895,F,39,BLACK
1052896,F,40,WHITE HISPANIC
1052898,F,42,BLACK
1052903,M,52,BLACK
1052908,F,64,WHITE
1052910,M,48,WHITE
1052911,M,37,BLACK
1052912,F,55,WHITE
1052913,M,56,BLACK
1052915,M,33,BLACK
1052917,M,47,WHITE
1052919,M,67,BLACK
1052922,F,64,BLACK
1052924,F,31,BLACK
1052926,M,37,BLACK
1052927,M,69,WHITE
1052928,M,53,WHITE HISPANIC
1052929,M,38,UNKNOWN
1052931,F,30,WHITE
1052932,M,NA,BLACK
1052933,F,27,BLACK
1052936,F,44,WHITE
1052937,M,33,WHITE HISPANIC
1052938,M,39,BLACK
1052941,F,47,BLACK
1052943,M,NA,BLACK
1052944,M,60,WHITE
1052945,F,33,WHITE
1052946,M,25,WHITE HISPANIC
1052947,M,41,BLACK
1052948,F,57,BLACK
1052951,F,35,WHITE HISPANIC
1052953,M,56,BLACK
1052954,F,48,BLACK
1052955,M,52,WHITE
1052958,M,28,WHITE
1052961,F,40,WHITE
1052964,M,38,BLACK
1052965,F,74,BLACK
1052966,F,90,BLACK
1052967,M,35,BLACK
1052968,M,45,BLACK
1052969,M,70,ASIAN/PACIFIC ISLANDER
1052970,M,44,BLACK
1052973,M,46,WHITE
1052975,F,44,BLACK
1052977,F,42,WHITE HISPANIC
1052979,F,25,BLACK
1052980,M,45,WHITE
1052981,F,49,BLACK
1052982,F,49,BLACK
1052983,F,28,BLACK
1052984,M,56,WHITE
1052985,F,24,BLACK
1052986,F,52,BLACK
1052988,F,43,BLACK
1052989,M,44,BLACK
1052990,M,30,BLACK
1052994,M,57,WHITE
1052995,F,61,WHITE
1052998,F,34,BLACK
1052999,M,49,WHITE HISPANIC
1053002,F,40,WHITE
1053005,F,31,BLACK
1053007,F,31,BLACK
1053011,M,34,WHITE
1053012,M,34,WHITE
1053015,F,NA,UNKNOWN
1053017,F,41,WHITE HISPANIC
1053022,M,44,WHITE
1053028,M,48,BLACK
1053029,M,64,HISPANIC
1053030,F,47,BLACK
1053032,F,43,BLACK
1053033,M,43,BLACK
1053034,M,59,WHITE
1053036,F,30,BLACK
1053041,M,47,WHITE
1053042,M,146,BLACK
1053046,M,40,BLACK
1053047,M,59,BLACK
1053048,M,27,BLACK
1053049,M,62,WHITE
1053050,M,43,BLACK
1053051,F,NA,BLACK
1053052,M,32,BLACK
1053052,F,NA,UNKNOWN
1053055,F,48,BLACK
1053061,F,NA,UNKNOWN
1053063,M,34,BLACK
1053064,F,NA,WHITE
1053066,F,45,BLACK
1053068,F,46,BLACK
1053071,F,43,BLACK
1053072,M,29,BLACK
1053073,M,44,BLACK
1053075,M,18,BLACK
1053075,F,36,BLACK
1053076,F,NA,BLACK
1053078,M,28,WHITE
1053079,M,37,BLACK
1053080,F,58,BLACK
1053081,M,57,WHITE
1053084,F,NA,BLACK
1053085,M,66,BLACK
1053093,F,24,BLACK
1053095,M,32,BLACK
1053097,M,74,WHITE
1053098,M,30,BLACK
1053099,M,39,WHITE HISPANIC
1053100,F,47,BLACK
1053101,F,26,WHITE
1053103,F,47,BLACK
1053104,M,30,BLACK
1053106,M,55,BLACK
1053107,M,51,BLACK
1053109,M,55,WHITE
1053112,M,33,WHITE
1053113,M,35,BLACK
1053114,F,47,WHITE
1053115,F,46,WHITE
1053117,M,27,BLACK
1053120,M,54,WHITE HISPANIC
1053122,M,56,WHITE
1053124,F,52,BLACK
1053128,F,NA,UNKNOWN
1053132,M,63,WHITE
1053133,F,32,BLACK
1053134,M,32,BLACK
1053135,M,44,BLACK
1053138,F,28,BLACK
1053139,M,29,BLACK
1053140,M,44,BLACK
1053141,M,52,WHITE
1053144,M,34,WHITE HISPANIC
1053148,M,28,WHITE HISPANIC
1053150,F,34,BLACK
1053153,M,44,BLACK
1053154,F,43,BLACK
1053155,F,39,WHITE
1053156,F,23,BLACK
1053157,F,34,BLACK
1053158,F,46,BLACK
1053160,F,45,WHITE HISPANIC
1053161,F,26,BLACK
1053164,M,40,WHITE
1053165,M,26,WHITE
1053166,M,29,WHITE
1053168,M,NA,UNKNOWN
1053169,F,57,WHITE
1053173,M,NA,WHITE
1053174,M,NA,WHITE
1053179,M,56,BLACK
1053181,M,NA,UNKNOWN
1053187,F,48,WHITE
1053187,M,NA,WHITE HISPANIC
1053188,M,40,BLACK
1053191,M,NA,BLACK
1053192,F,69,BLACK
1053195,M,24,WHITE HISPANIC
1053196,F,44,HISPANIC
1053196,F,48,WHITE
1053199,F,27,BLACK
1053201,F,38,BLACK
1053203,M,25,BLACK
1053205,M,47,ASIAN/PACIFIC ISLANDER
1053207,F,NA,BLACK
1053208,F,45,BLACK
1053209,M,34,BLACK
1053213,F,40,WHITE HISPANIC
1053214,F,63,BLACK
1053215,F,NA,BLACK
1053216,F,26,BLACK
1053217,M,33,BLACK
1053219,M,64,WHITE
1053221,F,66,BLACK
1053223,F,50,BLACK
1053224,M,44,BLACK
1053226,M,40,BLACK
1053231,F,44,BLACK
1053236,F,30,BLACK
1053239,M,23,BLACK
1053242,M,61,BLACK
1053245,M,46,BLACK
1053246,F,44,BLACK
1053248,F,54,BLACK
1053249,M,24,BLACK
1053250,M,NA,UNKNOWN
1053252,M,52,BLACK
1053253,M,25,BLACK
1053253,M,24,BLACK
1053255,F,34,WHITE
1053257,M,NA,BLACK
1053258,M,24,BLACK
1053259,M,37,BLACK
1053260,M,23,BLACK
1053261,F,NA,UNKNOWN
1053262,F,26,WHITE
1053263,M,35,BLACK
1053266,M,25,BLACK
1053268,F,47,WHITE HISPANIC
1053270,M,31,ASIAN/PACIFIC ISLANDER
1053271,F,38,BLACK
1053275,M,35,BLACK
1053278,F,55,WHITE
1053279,F,47,BLACK
1053280,M,42,WHITE HISPANIC
1053282,M,55,WHITE
1053283,F,46,BLACK
1053284,F,40,BLACK
1053285,F,45,BLACK
1053287,F,41,BLACK
1053288,M,55,BLACK
1053290,F,47,BLACK
1053291,F,52,BLACK
1053292,M,26,BLACK
1053296,F,57,BLACK
1053299,F,62,ASIAN/PACIFIC ISLANDER
1053304,F,31,BLACK
1053305,F,58,WHITE HISPANIC
1053308,M,25,BLACK
1053310,F,67,BLACK
1053313,M,37,WHITE HISPANIC
1053314,M,25,BLACK
1053315,M,52,BLACK
1053317,F,52,BLACK
1053318,F,49,BLACK
1053319,F,44,BLACK
1053320,M,NA,BLACK
1053321,F,43,BLACK
1053322,M,54,WHITE HISPANIC
1053323,M,24,BLACK
1053324,M,33,WHITE HISPANIC
1053325,F,49,BLACK
1053327,F,39,WHITE
1053333,F,NA,WHITE
1053335,F,55,WHITE
1053336,M,32,WHITE
1053337,M,24,BLACK
1053338,F,47,BLACK
1053339,M,44,WHITE
1053340,F,25,BLACK
1053341,F,24,BLACK
