,CRID,Gender,Age,Race
15682,1079541,MALE,31.378082191780823,API
15683,1079551,MALE,41.52602739726028,BLACK
15684,1079555,FEMALE,35.3041095890411,BLACK
15685,1079561,FEMALE,53.427397260273985,BLACK
15686,1079562,FEMALE,14.961643835616439,UNKNOWN
15687,1079571,MALE,35.25205479452055,BLACK
15688,1079575,FEMALE,21.364383561643837,BLACK
15689,1079575,FEMALE,21.928767123287674,BLACK
15690,1079575,FEMALE,21.306849315068494,BLACK
15691,1079575,MALE,23.53424657534247,BLACK
15692,1079576,FEMALE,60.73698630136986,BLACK
15693,1079578,FEMALE,53.72876712328767,BLACK
15694,1079580,MALE,59.34794520547946,BLACK
15695,1079581,MALE,50.87397260273971,API
15696,1079585,MALE,36.13698630136986,BLACK
15697,1079588,MALE,40.76438356164383,BLACK
15698,1079589,MALE,41.76438356164383,BLACK
15699,1079592,FEMALE,39.134246575342466,BLACK
15700,1079593,FEMALE,38.18630136986301,WHITE
15701,1079593,MALE,16.7013698630137,UNKNOWN
15702,1079597,MALE,46.60821917808219,HISPANIC
15703,1079600,FEMALE,15.063013698630135,BLACK
15704,1079608,FEMALE,59.73698630136986,WHITE
15705,1079610,FEMALE,35.88767123287671,BLACK
15706,1079612,FEMALE,51.97534246575343,BLACK
15707,1079623,FEMALE,20.994520547945204,HISPANIC
15708,1079623,MALE,21.786301369863008,HISPANIC
15709,1079624,MALE,36.85205479452055,BLACK
15710,1079624,MALE,35.183561643835624,BLACK
15711,1079637,FEMALE,31.75890410958904,HISPANIC
15712,1079640,MALE,41.94520547945205,BLACK
15713,1079646,MALE,62.00547945205479,BLACK
15714,1079649,FEMALE,60.60821917808219,BLACK
15715,1079660,FEMALE,45.54794520547946,WHITE
15716,1079662,MALE,35.50684931506849,BLACK
15717,1079664,FEMALE,62.67123287671233,BLACK
15718,1079665,MALE,60.778082191780825,BLACK
15719,1079677,FEMALE,20.257534246575343,BLACK
15720,1079681,FEMALE,45.18082191780822,BLACK
15721,1079682,MALE,45.72054794520548,BLACK
15722,1079689,MALE,25.317808219178087,BLACK
15723,1079690,FEMALE,33.4,BLACK
15724,1079691,FEMALE,29.676712328767124,WHITE
15725,1079693,MALE,48.46301369863014,HISPANIC
15726,1079695,FEMALE,22.14794520547945,BLACK
15727,1079696,FEMALE,51.84383561643836,BLACK
15728,1079699,MALE,18.912328767123288,BLACK
15729,1079701,MALE,66.35616438356165,BLACK
15730,1079703,FEMALE,39.16164383561644,BLACK
15731,1079704,MALE,24.863013698630137,BLACK
15732,1079705,FEMALE,52.30684931506849,WHITE
15733,1079706,FEMALE,29.704109589041096,BLACK
15734,1079707,FEMALE,37.53424657534247,HISPANIC
15735,1079712,MALE,32.86849315068493,BLACK
15736,1079718,FEMALE,60.58356164383562,BLACK
15737,1079720,MALE,53.34794520547946,BLACK
15738,1079721,MALE,29.232876712328768,WHITE
15739,1079725,MALE,20.317808219178087,BLACK
15740,1079725,FEMALE,28.175342465753427,BLACK
15741,1079727,FEMALE,37.55068493150685,BLACK
15742,1079733,FEMALE,39.90684931506849,BLACK
15743,1079734,FEMALE,28.75890410958904,BLACK
15744,1079737,MALE,69.79726027397261,BLACK
15745,1079738,FEMALE,26.504109589041096,WHITE
15746,1079740,MALE,38.652054794520545,UNKNOWN
15747,1079741,MALE,19.794520547945204,WHITE
15748,1079744,FEMALE,47.48493150684931,BLACK
15749,1079749,MALE,43.534246575342465,BLACK
15750,1079757,FEMALE,53.06849315068494,BLACK
15751,1079758,MALE,37.84383561643836,BLACK
15752,1079759,FEMALE,41.745205479452046,WHITE
15753,1079764,FEMALE,29.536986301369858,WHITE
15754,1079765,FEMALE,51.2027397260274,BLACK
15755,1079767,MALE,68.08219178082193,WHITE
15756,1079768,FEMALE,34.361643835616434,BLACK
15757,1079769,MALE,23.86849315068493,HISPANIC
15758,1079771,MALE,23.632876712328766,BLACK
15759,1079784,MALE,5.786301369863014,BLACK
15760,1079789,MALE,53.80821917808219,BLACK
15761,1079791,FEMALE,22.26027397260274,WHITE
15762,1079792,FEMALE,63.67123287671233,BLACK
15763,1079793,MALE,42.68767123287671,BLACK
15764,1079797,MALE,34.87123287671233,BLACK
15765,1079807,FEMALE,40.91232876712328,BLACK
15766,1079810,MALE,39.82191780821917,BLACK
15767,1079812,MALE,27.882191780821923,BLACK
15768,1079814,FEMALE,43.09315068493151,WHITE
15769,1079816,MALE,25.432876712328767,HISPANIC
15770,1079817,MALE,31.153424657534245,WHITE
15771,1079819,FEMALE,39.2958904109589,WHITE
15772,1079823,MALE,28.75342465753425,BLACK
15773,1079827,FEMALE,41.81643835616438,BLACK
15774,1079829,FEMALE,39.02191780821918,BLACK
15775,1079834,FEMALE,68.30136986301369,BLACK
15776,1079835,MALE,37.893150684931506,BLACK
15777,1079835,FEMALE,33.701369863013696,BLACK
15778,1079837,MALE,67.7041095890411,BLACK
