Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
1065361,F,46.3917808219178,WHITE
1065362,F,,UNKNOWN
1065364,M,55.7260273972603,WHITE
1065365,M,49.8904109589041,WHITE HISPANIC
1065366,M,49.3917808219178,BLACK
1065367,M,,WHITE HISPANIC
1065369,M,64.0328767123288,BLACK
1065371,M,25.8219178082192,BLACK
1065372,M,32.5780821917808,BLACK
1065374,F,26.3534246575342,WHITE HISPANIC
1065376,M,46.5123287671233,WHITE
1065377,M,31.6,BLACK
1065378,M,48.9369863013699,HISPANIC
1065380,M,26.6520547945205,BLACK
1065381,M,46.3123287671233,WHITE
1065383,M,51.8465753424658,WHITE HISPANIC
1065385,M,43.6849315068493,WHITE HISPANIC
1065386,F,,WHITE
1065387,F,28.9972602739726,BLACK
1065388,F,47.0602739726027,BLACK
1065390,M,53.3945205479452,BLACK
1065391,M,21.8821917808219,BLACK
1065392,M,43.1917808219178,BLACK
1065397,F,29.9369863013699,BLACK
1065398,F,61.3534246575342,BLACK
1065400,F,43.8575342465753,BLACK
1065401,F,51.158904109589,WHITE HISPANIC
1065403,M,29.5260273972603,BLACK
1065405,F,54.0383561643836,BLACK
1065407,F,44.8438356164384,BLACK
1065408,M,32.7205479452055,BLACK
1065411,F,47.9013698630137,BLACK
1065412,F,40.8739726027397,BLACK
1065415,M,42.8821917808219,WHITE
1065418,F,33.1397260273973,WHITE
1065420,F,37.241095890411,WHITE HISPANIC
1065421,F,51.4657534246575,WHITE
1065425,M,33.8630136986301,WHITE HISPANIC
1065426,M,49.641095890411,WHITE
1065427,M,59.386301369863,BLACK
1065428,F,49.1041095890411,BLACK
1065429,M,26.8191780821918,BLACK
1065430,M,39.8219178082192,BLACK
1065433,F,54.0191780821918,BLACK
1065436,F,58.0191780821918,BLACK
1065438,M,33.9205479452055,BLACK
1065440,M,42.2849315068493,BLACK
1065441,F,,WHITE
1065442,M,48.7643835616438,BLACK
1065443,F,28.641095890411,BLACK
1065444,F,,BLACK
1065449,F,28.4931506849315,BLACK
1065451,F,54.3534246575342,BLACK
1065452,M,33.7068493150685,BLACK
1065453,M,22.1808219178082,BLACK
1065454,M,71.0739726027397,BLACK
1065455,M,71.0739726027397,BLACK
1065456,F,27.8438356164384,BLACK
1065458,F,55.6438356164384,BLACK
1065460,X,,UNKNOWN
1065461,F,63.4246575342466,BLACK
1065462,F,,BLACK
1065466,M,48.5753424657534,BLACK
1065469,M,62.7780821917808,WHITE
1065471,F,50.041095890411,WHITE
1065472,M,71.0739726027397,BLACK
1065473,M,66.8931506849315,BLACK
1065475,M,31.7753424657534,BLACK
1065476,M,31.4986301369863,BLACK
1065477,M,,BLACK
1065479,M,44.0246575342466,WHITE HISPANIC
1065480,F,33.7835616438356,BLACK
1065485,F,27.1150684931507,BLACK
1065487,F,38.8,BLACK
1065488,M,55.3890410958904,WHITE
1065491,M,21.6027397260274,BLACK
1065494,F,37.9424657534247,WHITE HISPANIC
1065496,M,64.1753424657534,WHITE
1065497,F,43.9342465753425,UNKNOWN
1065498,M,53.8931506849315,WHITE
1065500,F,66.0767123287671,BLACK
1065503,F,60.3506849315068,BLACK
1065504,F,48.7452054794521,BLACK
1065505,M,,BLACK
1065506,M,34.6630136986301,BLACK
1065507,M,31.3260273972603,WHITE HISPANIC
1065509,M,39.4054794520548,WHITE
1065510,M,32.5890410958904,BLACK
1065511,M,29.2465753424658,BLACK
1065514,F,28.6794520547945,BLACK
1065516,M,34.3643835616438,BLACK
1065520,F,26.1123287671233,BLACK
1065524,M,31.9616438356164,WHITE
1065532,F,35.5671232876712,BLACK
1065536,M,,WHITE
1065537,F,60.3972602739726,BLACK
1065538,F,,UNKNOWN
1065539,M,31.0246575342466,BLACK
1065540,M,33.9369863013699,WHITE
1065542,M,55.4821917808219,WHITE
1065543,M,28.6602739726027,BLACK
1065544,M,49.0164383561644,WHITE
1065545,F,58.7643835616438,WHITE
1065547,F,35.4986301369863,BLACK
1065549,F,,WHITE
1065550,M,56.158904109589,BLACK
1065552,F,50.1205479452055,BLACK
1065553,M,75.6356164383562,WHITE HISPANIC
1065554,M,51.9369863013699,BLACK
1065556,M,51.7452054794521,BLACK
1065558,F,35.7369863013699,BLACK
1065559,M,,WHITE
1065560,M,49.2493150684932,ASIAN/PACIFIC ISLANDER
1065561,M,48.6684931506849,BLACK
1065562,M,30.6712328767123,BLACK
1065563,F,38.4246575342466,BLACK
1065564,F,28.7287671232877,BLACK
1065566,F,55.454794520548,WHITE
1065567,M,46.4794520547945,WHITE
1065568,M,47.5397260273973,WHITE
1065570,F,39.7287671232877,BLACK
1065573,M,31.5698630136986,BLACK
1065574,M,40.2356164383562,WHITE
1065576,F,55.4767123287671,WHITE
1065577,M,39.4931506849315,BLACK
1065581,M,42.1835616438356,BLACK
1065583,F,42.2356164383562,BLACK
1065584,M,33.041095890411,BLACK
1065585,M,56.6383561643836,BLACK
1065586,F,,BLACK
1065587,M,49.5945205479452,UNKNOWN
1065588,M,57.841095890411,BLACK
1065590,M,39.1945205479452,BLACK
1065592,F,30.3397260273973,BLACK
1065594,M,35.5232876712329,BLACK
1065595,F,46.7534246575342,BLACK
1065597,M,29.158904109589,WHITE
1065598,F,,BLACK
1065599,M,57.1150684931507,WHITE
1065601,M,26.6904109589041,WHITE HISPANIC
1065602,M,23.9917808219178,BLACK
1065603,F,35.6575342465753,WHITE HISPANIC
1065605,M,47.7178082191781,BLACK
1065606,F,37.0684931506849,BLACK
1065607,M,73.2849315068493,BLACK
1065610,F,45.9150684931507,BLACK
1065613,M,26.972602739726,BLACK
1065615,M,25.0054794520548,BLACK
1065616,M,22.4958904109589,BLACK
1065617,M,26.972602739726,BLACK
1065618,F,27.1095890410959,BLACK
1065619,M,52.786301369863,WHITE
1065621,M,37.7150684931507,BLACK
1065625,M,,BLACK
1065626,M,43.3452054794521,BLACK
1065627,F,52.6602739726027,BLACK
1065629,M,23.8493150684932,BLACK
1065630,F,25.6986301369863,BLACK
1065632,M,54.4493150684932,BLACK
1065635,F,43.8191780821918,WHITE
1065636,M,24.8958904109589,BLACK
1065637,M,47.1534246575343,BLACK
1065638,F,28.7123287671233,BLACK
1065639,M,30.7808219178082,BLACK
1065640,M,39.2465753424658,BLACK
1065642,F,41.9671232876712,BLACK
1065643,F,72.1917808219178,BLACK
1065644,M,59.5835616438356,BLACK
1065645,M,33.6082191780822,WHITE
1065646,M,,WHITE
1065650,F,35.5671232876712,BLACK
1065651,M,24.9671232876712,BLACK
1065654,M,48.6684931506849,BLACK
1065656,F,37.0,BLACK
1065657,M,36.5424657534247,BLACK
1065658,F,48.1698630136986,WHITE
1065659,F,59.1917808219178,BLACK
1065660,M,55.7698630136986,BLACK
1065660,F,,BLACK
1065663,M,23.3917808219178,WHITE HISPANIC
1065664,M,30.1452054794521,BLACK
1065668,X,,UNKNOWN
1065669,M,44.4356164383562,WHITE
1065675,M,42.7315068493151,BLACK
1065677,F,42.5972602739726,BLACK
1065680,F,52.4602739726027,BLACK
1065681,M,35.7452054794521,BLACK
1065684,M,69.427397260274,BLACK
1065685,F,49.0657534246575,WHITE
1065686,F,55.6191780821918,BLACK
1065687,M,55.441095890411,WHITE
1065691,F,,BLACK
1065700,F,55.5780821917808,WHITE
1065701,M,47.8493150684932,BLACK
1065705,F,35.5041095890411,BLACK
1065706,F,69.1917808219178,BLACK
1065709,F,48.8,BLACK
1065710,F,37.1260273972603,BLACK
1065715,M,39.8027397260274,BLACK
1065717,F,35.0301369863014,BLACK
1065718,M,48.9698630136986,BLACK
1065721,F,38.958904109589,WHITE HISPANIC
1065722,F,39.6054794520548,BLACK
1065723,M,56.1041095890411,BLACK
1065725,F,61.4191780821918,BLACK
1065726,M,31.5123287671233,BLACK
1065727,F,51.4794520547945,BLACK
1065728,M,51.641095890411,BLACK
1065729,M,26.3643835616438,BLACK
1065731,F,37.0082191780822,BLACK
1065733,M,47.9917808219178,BLACK
1065735,M,,BLACK
1065736,M,27.7917808219178,BLACK
1065737,F,34.3123287671233,BLACK
1065738,M,33.9150684931507,BLACK
1065739,M,46.7479452054795,WHITE
1065740,F,27.4602739726027,BLACK
1065745,M,31.8219178082192,BLACK
1065747,M,52.1945205479452,BLACK
1065749,M,,BLACK
1065750,M,46.1342465753425,WHITE
1065751,F,50.2027397260274,BLACK
1065753,M,32.9835616438356,BLACK
1065754,M,28.4383561643836,BLACK
1065755,M,24.5287671232877,BLACK
1065756,F,34.4767123287671,BLACK
1065758,M,27.3616438356164,BLACK
1065759,F,36.7178082191781,BLACK
1065762,M,139.953424657534,BLACK
1065763,M,,UNKNOWN
1065765,M,46.4712328767123,WHITE
1065766,F,38.358904109589,BLACK
1065767,M,60.2821917808219,HISPANIC
1065770,M,46.2712328767123,WHITE
1065771,M,32.2575342465753,BLACK
1065772,F,,BLACK
1065774,F,45.1452054794521,BLACK
1065777,F,37.0356164383562,BLACK
1065778,F,,WHITE HISPANIC
1065780,F,30.9780821917808,BLACK
1065781,M,41.0958904109589,WHITE
1065784,F,38.4,BLACK
1065787,M,,UNKNOWN
1065788,M,36.641095890411,BLACK
1065790,M,57.9315068493151,BLACK
1065791,F,42.3808219178082,BLACK
1065792,M,61.4191780821918,WHITE
1065793,M,23.9616438356164,BLACK
1065796,F,30.7095890410959,WHITE
1065799,M,42.6027397260274,BLACK
1065802,M,42.8958904109589,ASIAN/PACIFIC ISLANDER
1065805,F,,WHITE
1065807,M,34.3671232876712,WHITE HISPANIC
1065808,M,,WHITE
1065809,M,,BLACK
1065810,F,25.4109589041096,BLACK
1065811,F,31.9095890410959,BLACK
1065812,F,46.827397260274,BLACK
1065813,M,52.9013698630137,BLACK
1065814,M,48.2876712328767,BLACK
1065815,F,52.9835616438356,BLACK
1065816,F,35.2986301369863,BLACK
1065818,F,58.7643835616438,WHITE
1065819,F,37.5068493150685,BLACK
1065821,M,44.9698630136986,BLACK
1065823,M,,UNKNOWN
1065824,F,31.1205479452055,BLACK
1065826,F,57.2876712328767,HISPANIC
1065828,M,47.9178082191781,BLACK
1065831,F,50.7452054794521,BLACK
1065832,M,52.9835616438356,WHITE
1065833,F,36.2986301369863,BLACK
1065834,F,,UNKNOWN
1065838,F,39.5506849315068,BLACK
1065839,M,52.0520547945205,BLACK
1065840,M,44.7671232876712,BLACK
1065844,M,57.6520547945206,BLACK
1065845,F,,WHITE HISPANIC
1065846,M,53.0684931506849,WHITE
1065849,F,25.4356164383562,BLACK
1065850,M,24.3424657534247,BLACK
1065851,M,30.4931506849315,BLACK
1065854,F,32.4958904109589,BLACK
1065856,F,62.9616438356164,BLACK
1065858,F,,WHITE
1065862,M,33.1561643835616,BLACK
1065863,M,28.3369863013699,WHITE HISPANIC
1065865,M,45.241095890411,HISPANIC
1065866,M,31.9698630136986,BLACK
1065868,F,66.7424657534247,WHITE
1065873,F,46.6931506849315,BLACK
1065874,M,,UNKNOWN
1065875,F,,BLACK
1065877,M,43.1095890410959,WHITE
1065877,F,32.8986301369863,BLACK
1065878,M,31.7369863013699,BLACK
1065880,F,36.5479452054794,WHITE HISPANIC
1065881,F,28.958904109589,BLACK HISPANIC
1065882,F,,BLACK
1065885,F,43.7424657534247,WHITE HISPANIC
1065886,M,57.8657534246575,BLACK
1065889,M,50.0958904109589,WHITE
1065891,M,41.2301369863014,BLACK
1065892,M,43.3452054794521,BLACK
1065893,F,31.0383561643836,BLACK
1065894,M,35.5452054794521,WHITE
1065895,M,31.5013698630137,BLACK
1065899,F,,WHITE
1065900,F,,WHITE
1065901,F,,WHITE
1065903,M,66.8328767123288,WHITE
1065908,F,43.6520547945205,BLACK
1065910,M,,BLACK
1065911,F,71.8438356164384,BLACK
1065913,M,45.5753424657534,WHITE
1065915,M,61.7643835616438,WHITE
1065916,F,34.7753424657534,BLACK
1065917,F,54.7315068493151,WHITE
1065918,F,145.424657534247,WHITE HISPANIC
1065921,F,,BLACK
1065923,M,45.3232876712329,WHITE
1065924,F,49.7260273972603,BLACK
1065927,M,,WHITE
1065929,M,50.8712328767123,WHITE
1065930,M,33.4465753424658,BLACK
1065931,F,36.7205479452055,BLACK
1065933,M,34.7013698630137,BLACK
1065934,F,36.558904109589,BLACK
1065935,M,33.4794520547945,BLACK
1065936,F,42.9452054794521,HISPANIC
1065937,F,29.9506849315068,BLACK
1065938,F,43.4356164383562,HISPANIC
1065939,M,,WHITE
1065940,F,31.5643835616438,BLACK
1065941,F,,WHITE HISPANIC
1065943,M,39.1041095890411,BLACK
1065947,M,57.6520547945206,BLACK
1065947,M,56.9013698630137,WHITE
1065949,F,45.6520547945206,BLACK
1065950,M,27.3315068493151,BLACK
1065953,F,40.0575342465753,WHITE HISPANIC
1065954,F,49.0986301369863,BLACK
1065955,M,35.1890410958904,WHITE HISPANIC
1065956,F,23.0383561643836,BLACK
1065958,M,32.9917808219178,WHITE
1065959,F,35.5315068493151,BLACK
1065960,F,32.7534246575342,BLACK
1065963,M,54.8383561643836,WHITE
1065965,M,31.9013698630137,BLACK
1065966,M,27.558904109589,BLACK
1065968,M,24.5780821917808,ASIAN/PACIFIC ISLANDER
1065969,F,59.7315068493151,BLACK
1065971,M,46.5068493150685,WHITE
1065972,M,56.372602739726,WHITE
1065976,M,,UNKNOWN
1065977,M,36.7506849315068,BLACK
1065978,M,,UNKNOWN
1065980,M,29.027397260274,WHITE
1065981,M,59.0438356164384,BLACK
1065982,F,,BLACK
1065983,M,57.6520547945206,BLACK
1065984,M,43.3917808219178,ASIAN/PACIFIC ISLANDER
1065985,M,46.8493150684932,WHITE HISPANIC
1065987,F,53.8575342465753,WHITE
1065989,F,38.813698630137,WHITE HISPANIC
1065991,M,47.8,WHITE HISPANIC
1065993,M,25.0109589041096,WHITE HISPANIC
1065996,M,46.8465753424658,BLACK
1065999,M,69.1369863013699,BLACK
1066000,M,54.5315068493151,BLACK
1066001,M,47.2739726027397,BLACK
1066002,M,22.2712328767123,BLACK
1066003,M,45.213698630137,BLACK
1066004,M,29.7808219178082,WHITE HISPANIC
1066005,F,70.013698630137,BLACK
1066007,M,39.1041095890411,BLACK
1066010,F,40.5534246575343,BLACK
1066011,M,34.9150684931507,BLACK
1066013,F,29.2876712328767,BLACK
1066014,F,26.9342465753425,BLACK
1066016,M,30.7753424657534,BLACK
1066017,M,39.9068493150685,BLACK
1066018,M,25.8109589041096,BLACK
1066019,M,53.1945205479452,BLACK
1066020,M,54.8849315068493,HISPANIC
1066021,F,25.7068493150685,BLACK
1066022,F,50.5917808219178,BLACK
1066023,M,51.8657534246575,BLACK
1066025,M,52.0520547945205,BLACK
1066027,F,42.3643835616438,BLACK
1066030,M,53.1232876712329,BLACK
1066035,M,,WHITE
1066037,F,35.1698630136986,WHITE HISPANIC
1066038,M,,UNKNOWN
1066040,F,51.4794520547945,BLACK
1066043,M,45.9671232876712,BLACK
1066046,F,,WHITE HISPANIC
1066047,F,36.6904109589041,BLACK
1066049,F,26.2191780821918,BLACK
1066051,M,64.7972602739726,WHITE
1066052,M,22.8630136986301,BLACK
1066053,M,46.7205479452055,BLACK
1066054,M,49.9150684931507,BLACK
1066056,M,30.158904109589,WHITE
1066058,F,42.7972602739726,WHITE
1066059,F,27.386301369863,BLACK
1066061,M,,BLACK
1066062,M,35.6054794520548,BLACK
1066066,F,51.9095890410959,WHITE
1066067,F,28.3013698630137,WHITE HISPANIC
1066068,M,61.2219178082192,WHITE
1066070,F,39.5698630136986,BLACK
1066074,M,87.0219178082192,BLACK
1066077,F,42.7972602739726,WHITE
1066078,F,41.5013698630137,BLACK
1066080,F,54.7260273972603,BLACK
1066086,M,25.1616438356164,BLACK
1066087,F,59.4109589041096,BLACK
1066088,F,40.8191780821918,BLACK
1066089,M,47.5178082191781,WHITE
1066091,M,35.213698630137,BLACK
1066093,M,38.8,BLACK
1066094,M,32.8301369863014,WHITE HISPANIC
1066095,M,56.7753424657534,BLACK
1066097,F,41.5013698630137,BLACK
1066098,M,37.0657534246575,BLACK
1066100,M,39.8,BLACK
1066102,F,27.5808219178082,WHITE
1066104,F,73.6191780821918,BLACK
1066105,M,47.2986301369863,BLACK
1066107,F,35.4301369863014,BLACK
1066109,M,46.8876712328767,WHITE
1066110,M,54.8328767123288,WHITE
1066113,F,42.4301369863014,BLACK
1066114,M,53.9232876712329,WHITE
1066117,M,68.5835616438356,WHITE
1066118,M,39.7972602739726,WHITE
1066119,F,40.3452054794521,BLACK
1066120,F,52.1424657534247,WHITE
1066124,M,60.1561643835616,HISPANIC
1066127,M,,WHITE
1066130,F,38.5315068493151,BLACK
1066133,M,,WHITE
1066135,F,43.0493150684932,BLACK
1066136,F,,UNKNOWN
1066137,M,29.7780821917808,BLACK
1066139,F,44.9123287671233,WHITE
1066142,M,52.5315068493151,WHITE HISPANIC
1066143,M,57.2904109589041,BLACK
1066148,M,52.5452054794521,WHITE
1066151,M,28.9068493150685,BLACK
1066156,M,57.9232876712329,BLACK
1066159,F,,WHITE HISPANIC
1066160,F,29.5205479452055,BLACK
1066162,M,70.6438356164384,BLACK
1066163,M,51.986301369863,WHITE HISPANIC
1066164,M,,UNKNOWN
1066166,M,52.3671232876712,BLACK
1066167,F,52.1287671232877,BLACK
1066172,M,52.4684931506849,BLACK
1066173,M,56.7698630136986,WHITE
1066176,F,26.1287671232877,BLACK
1066177,M,28.6821917808219,BLACK
1066180,M,33.8520547945205,BLACK
1066181,F,67.454794520548,BLACK
1066185,F,24.0356164383562,BLACK
1066186,F,21.3260273972603,BLACK
1066188,F,61.5232876712329,BLACK
1066189,M,21.7643835616438,BLACK
1066190,F,50.2219178082192,BLACK
1066192,F,25.4630136986301,BLACK
1066193,F,45.8328767123288,BLACK
1066195,M,22.9561643835616,BLACK
1066196,M,,UNKNOWN
1066200,F,35.9561643835616,WHITE HISPANIC
1066201,F,26.9041095890411,BLACK
1066204,M,47.3369863013699,BLACK
1066206,M,23.4383561643836,UNKNOWN
1066210,M,49.6109589041096,BLACK
1066211,F,37.7041095890411,BLACK
1066214,F,52.813698630137,BLACK
1066216,X,,UNKNOWN
1066218,M,,BLACK
1066220,M,45.0602739726027,BLACK
1066221,F,40.241095890411,BLACK
1066223,M,32.9945205479452,BLACK
1066224,M,45.4904109589041,BLACK
1066227,M,,UNKNOWN
1066228,M,22.9397260273973,BLACK
1066230,M,30.8849315068493,BLACK
1066232,M,51.8301369863014,BLACK
1066234,F,47.0328767123288,BLACK
1066236,M,45.5753424657534,WHITE
1066240,M,39.4438356164384,BLACK
1066243,F,44.0657534246575,BLACK
1066244,M,51.9506849315069,BLACK
1066246,M,36.5698630136986,BLACK
1066249,M,45.372602739726,BLACK
1066250,F,49.7808219178082,BLACK
1066251,M,46.2931506849315,HISPANIC
1066252,M,,UNKNOWN
1066253,M,49.5342465753425,BLACK
1066254,F,52.5753424657534,BLACK
1066256,F,23.6465753424658,BLACK
1066258,F,69.1178082191781,BLACK
1066259,F,45.386301369863,BLACK
1066262,F,46.1150684931507,WHITE
1066263,F,64.3095890410959,WHITE
1066267,M,59.5205479452055,WHITE
1066270,F,53.4986301369863,BLACK
1066271,F,27.986301369863,BLACK
1066273,F,46.2931506849315,WHITE
1066276,F,27.8684931506849,BLACK
1066277,F,32.827397260274,BLACK
1066278,M,39.9397260273973,BLACK
1066279,M,27.9945205479452,BLACK
1066283,M,29.0767123287671,BLACK
1066286,F,24.4684931506849,BLACK
1066288,M,33.8547945205479,UNKNOWN
1066289,X,,UNKNOWN
1066293,M,60.6465753424658,BLACK
1066294,M,47.4767123287671,WHITE HISPANIC
1066295,M,58.0328767123288,BLACK
1066296,M,,BLACK
1066298,M,31.9616438356164,BLACK
1066299,F,39.841095890411,WHITE HISPANIC
1066301,F,31.9561643835616,BLACK
1066303,F,,BLACK
1066304,M,,UNKNOWN
1066306,M,,BLACK
1066307,F,36.8575342465753,BLACK
1066308,F,27.5835616438356,BLACK
1066309,M,37.2054794520548,WHITE HISPANIC
1066310,F,38.986301369863,BLACK
1066311,F,72.7150684931507,WHITE
1066313,M,30.5095890410959,BLACK
1066314,F,43.9013698630137,BLACK
1066315,M,33.0383561643836,BLACK
1066317,M,51.8958904109589,BLACK
1066319,M,22.3780821917808,BLACK
1066321,F,57.3835616438356,WHITE
1066322,M,29.3095890410959,BLACK
1066323,M,46.2712328767123,WHITE
1066324,F,44.5698630136986,BLACK
1066325,F,31.5890410958904,BLACK
1066327,M,21.8465753424658,WHITE HISPANIC
1066328,M,21.613698630137,BLACK
1066331,M,46.0219178082192,BLACK
1066332,M,37.2027397260274,BLACK
1066333,M,53.4082191780822,BLACK
1066339,M,23.5671232876712,BLACK
1066340,F,49.2931506849315,BLACK
1066344,M,44.9698630136986,BLACK
1066347,M,,WHITE
1066348,M,47.2739726027397,BLACK
1066349,F,37.9780821917808,BLACK
1066350,M,51.4328767123288,WHITE
1066353,M,22.1945205479452,BLACK
1066355,M,22.2575342465753,BLACK
1066356,F,49.5232876712329,UNKNOWN
1066357,F,35.5917808219178,WHITE
1066358,M,21.0219178082192,BLACK
1066360,F,54.8986301369863,BLACK
1066361,M,45.5178082191781,HISPANIC
1066363,F,31.2547945205479,BLACK
1066364,M,23.7424657534247,BLACK HISPANIC
1066365,F,50.7698630136986,BLACK
1066368,M,32.8438356164384,BLACK
1066369,M,28.7945205479452,BLACK
1066370,F,32.2575342465753,BLACK
1066371,M,,UNKNOWN
1066372,M,39.0520547945205,BLACK
1066374,M,27.3068493150685,BLACK
1066375,M,31.9671232876712,WHITE HISPANIC
1066376,M,58.3561643835616,BLACK
1066377,M,34.013698630137,UNKNOWN
1066378,M,58.2849315068493,WHITE
1066380,F,54.3753424657534,BLACK
1066381,F,45.3945205479452,BLACK
1066382,F,29.7917808219178,WHITE
1066384,F,49.427397260274,BLACK
1066386,F,,WHITE
1066389,F,30.5095890410959,BLACK
1066390,F,42.7013698630137,BLACK
1066391,M,,WHITE
1066392,F,31.7479452054794,WHITE
1066394,M,30.8191780821918,ASIAN/PACIFIC ISLANDER
1066395,M,32.3068493150685,BLACK
1066396,M,33.5123287671233,BLACK
1066397,M,59.3534246575342,WHITE
1066400,M,34.7342465753425,BLACK
1066401,M,28.7972602739726,BLACK
1066402,M,28.3013698630137,BLACK
1066404,M,32.0465753424657,BLACK
1066405,M,50.0328767123288,BLACK
1066407,M,26.9369863013699,BLACK
1066412,M,56.7041095890411,BLACK
1066413,M,49.627397260274,BLACK
1066414,M,54.7616438356164,WHITE
1066416,M,28.5972602739726,BLACK
1066418,F,35.3835616438356,WHITE HISPANIC
1066419,X,,UNKNOWN
1066420,M,27.0191780821918,WHITE
1066422,M,38.8301369863014,BLACK
1066423,F,52.1534246575343,WHITE
1066424,F,53.0027397260274,BLACK
1066426,M,27.8630136986301,BLACK
1066429,F,29.586301369863,BLACK
1066430,M,46.054794520548,BLACK
1066431,M,46.5178082191781,BLACK
1066433,M,49.4958904109589,BLACK
1066434,F,63.0712328767123,WHITE
1066439,M,,WHITE
1066440,F,,UNKNOWN
1066442,F,,BLACK
1066446,F,54.5917808219178,BLACK
1066447,M,,UNKNOWN
1066452,M,50.6876712328767,BLACK
1066455,M,38.9479452054794,WHITE
1066456,F,54.4438356164384,BLACK
1066457,M,37.2328767123288,BLACK
1066460,F,51.772602739726,BLACK
1066462,F,49.8356164383562,BLACK
1066463,F,60.586301369863,WHITE
1066466,F,41.3890410958904,BLACK
1066466,M,41.8931506849315,WHITE
1066468,F,43.4356164383562,HISPANIC
1066469,F,48.8739726027397,WHITE
1066471,F,45.4657534246575,BLACK
1066473,M,26.0356164383562,BLACK
1066474,F,64.1205479452055,BLACK
1066476,F,56.9342465753425,WHITE
1066479,M,49.3123287671233,BLACK
1066480,F,44.4904109589041,BLACK
1066481,M,55.0438356164384,WHITE HISPANIC
1066484,F,55.7397260273973,BLACK
1066489,F,,WHITE HISPANIC
1066494,F,52.6712328767123,UNKNOWN
1066496,F,28.0547945205479,BLACK
1066499,F,,WHITE
1066502,F,35.9123287671233,BLACK
1066503,M,51.4356164383562,WHITE
1066505,M,29.0328767123288,WHITE
1066507,F,,UNKNOWN
1066512,M,49.6520547945205,WHITE
1066513,M,,UNKNOWN
1066515,M,57.2849315068493,WHITE
1066517,M,826.084931506849,WHITE HISPANIC
1066519,F,41.2821917808219,BLACK
1066520,M,,BLACK
1066521,M,45.0849315068493,BLACK
1066523,M,54.8383561643836,BLACK
1066524,M,26.8712328767123,BLACK
1066526,M,36.3232876712329,BLACK
1066528,F,25.4082191780822,BLACK
1066529,M,61.1616438356164,WHITE
1066532,M,29.8082191780822,BLACK
1066533,F,66.5917808219178,BLACK
1066535,M,46.9095890410959,BLACK
1066537,F,39.427397260274,BLACK
1066538,F,21.4027397260274,WHITE HISPANIC
1066542,F,54.8821917808219,BLACK
1066545,F,38.8986301369863,WHITE HISPANIC
1066548,M,36.3479452054794,WHITE
1066551,F,38.4602739726027,BLACK
1066553,M,43.7287671232877,BLACK
1066557,M,46.5972602739726,HISPANIC
1066559,M,,UNKNOWN
1066560,F,,UNKNOWN
1066561,M,59.3178082191781,BLACK
1066562,M,25.1232876712329,BLACK
